00GL               20210204                                                                                   
0601GLB2N       20210101001590100000005000 0200000104000848   
0601GLB2N       20210101001595100000005000 0200000104000851   
0601GLB2N       20210101001600100000005000 0200000104000854   
0601GLB2N       20210101001605100000005000 0200000104000857   
0601GLB2N       20210101001610100000005000 0200000104000861   
0601GLB2N       20210101001615100000005000 0200000104000864   
0601GLB2N       20210101001620100000005000 0200000104000867   
0601GLB2N       20210101001625100000005000 0200000104000871   
0601GLB2N       20210101001630100000005000 0200000104000874   
0601GLB2N       20210101001635100000005000 0200000104000878   
0601GLB2N       20210101001640100000005000 0200000104000880   
0601GLB2N       20210101001645100000005000 0200000104000884   
0601GLB2N       20210101001650100000005000 0200000104000888   
0601GLB2N       20210101001655100000005000 0200000104000891   
0601GLB2N       20210101001660100000005000 0200000104000896   
0601GLB2N       20210101001665100000005000 0200000104000900   
0601GLB2N       20210101001670100000005000 0200000104000903   
0601GLB2N       20210101001675100000005000 0200000104000907   
0601GLB2N       20210101001680100000005000 0200000104000911   
0601GLB2N       20210101001685100000005000 0200000104000914   
0601GLB2N       20210101001690100000005000 0200000104000918   
0601GLB2N       20210101001695100000005000 0200000104000921   
0601GLB2N       20210101001700100000005000 0200000104000925   
0601GLB2N       20210101001705100000005000 0200000104000928   
0601GLB2N       20210101001710100000005000 0200000104000932   
0601GLB2N       20210101001715100000005000 0200000104000935   
0601GLB2N       20210101001720100000005000 0200000104000939   
0601GLB2N       20210101001725100000005000 0200000104000942   
0601GLB2N       20210101001730100000005000 0200000104000945   
0601GLB2N       20210101001735100000005000 0200000104000950   
0601GLB2N       20210101001740100000005000 0200000104000953   
0601GLB2N       20210101001745100000005000 0200000104000956   
0601GLB2N       20210101001750100000005000 0200000104000960   
0601GLB2N       20210101001755100000005000 0200000104000963   
0601GLB2N       20210101001760100000005000 0200000104000966   
0601GLB2N       20210101001765100000005000 0200000104000970   
0601GLB2N       20210101001770100000005000 0200000104000973   
0601GLB2N       20210101001775100000005000 0200000104000976   
0601GLB2N       20210101001780100000005000 0200000104000980   
0601GLB2N       20210101001785100000005000 0200000104000982   
0601GLB2N       20210101001790100000005000 0200000104000986   
0601GLB2N       20210101001795100000005000 0200000104000990   
0601GLB2N       20210101001800100000005000 0200000104000993   
0601GLB2N       20210101001805100000005000 0200000104000996   
0601GLB2N       20210101001810100000005000 0200000104001000   
0601GLB2N       20210101001815100000005000 0200000104001002   
0601GLB2N       20210101001820100000005000 0200000104001006   
0601GLB2N       20210101001825100000005000 0200000104001010   
0601GLB2N       20210101001830100000005000 0200000104001012   
0601GLB2N       20210101001835100000005000 0200000104001016   
0601GLB2N       20210101001840100000005000 0200000104001019   
0601GLB2N       20210101001845100000005000 0200000104001022   
0601GLB2N       20210101001850100000005000 0200000104001025   
0601GLB2N       20210101001855100000005000 0200000104001029   
0601GLB2N       20210101001860100000005000 0200000104001031   
0601GLB2N       20210101001865100000005000 0200000104001035   
0601GLB2N       20210101001870100000005000 0200000104001038   
0601GLB2N       20210101001875100000005000 0200000104001041   
0601GLB2N       20210101001880100000005000 0200000104001044   
0601GLB2N       20210101001885100000005000 0200000104001047   
0601GLB2N       20210101001890100000005000 0200000104001050   
0601GLB2N       20210101001895100000005000 0200000104001053   
0601GLB2N       20210101001900100000005000 0200000104001056   
0601GLB2N       20210101001905100000005000 0200000104001060   
0601GLB2N       20210101001910100000005000 0200000104001062   
0601GLB2N       20210101001915100000005000 0200000104001065   
0601GLB2N       20210101001920100000005000 0200000104001068   
0601GLB2N       20210101001925100000005000 0200000104001071   
0601GLB2N       20210101001930100000005000 0200000104001074   
0601GLB2N       20210101001935100000005000 0200000104001077   
0601GLB2N       20210101001940100000005000 0200000104001080   
0601GLB2N       20210101001945100000005000 0200000104001082   
0601GLB2N       20210101001950100000005000 0200000104001086   
0601GLB2N       20210101001955100000005000 0200000104001088   
0601GLB2N       20210101001960100000005000 0200000104001091   
0601GLB2N       20210101001965100000005000 0200000104001094   
0601GLB2N       20210101001970100000005000 0200000104001097   
0601GLB2N       20210101001975100000005000 0200000104001099   
0601GLB2N       20210101001980100000005000 0200000104001103   
0601GLB2N       20210101001985100000005000 0200000104001105   
0601GLB2N       20210101001990100000005000 0200000104001108   
0601GLB2N       20210101001995100000005000 0200000104001111   
0601GLB2N       20210101002000100000005000 0200000104001113   
0601GLB2N       20210101002005100000005000 0200000104001116   
0601GLB2N       20210101002010100000005000 0200000104001119   
0601GLB2N       20210101002015100000005000 0200000104001122   
0601GLB2N       20210101002020100000005000 0200000104001124   
0601GLB2N       20210101002025100000005000 0200000104001127   
0601GLB2N       20210101002030100000005000 0200000104001130   
0601GLB2N       20210101002035100000005000 0200000104001132   
0601GLB2N       20210101002040100000005000 0200000104001135   
0601GLB2N       20210101002045100000005000 0200000104001137   
0601GLB2N       20210101002050100000005000 0200000104001140   
0601GLB2N       20210101002055100000005000 0200000104001143   
0601GLB2N       20210101002060100000005000 0200000104001145   
0601GLB2N       20210101002065100000005000 0200000104001147   
0601GLB2N       20210101002070100000005000 0200000104001151   
0601GLB2N       20210101002075100000005000 0200000104001153   
0601GLB2N       20210101002080100000005000 0200000104001155   
0601GLB2N       20210101002085100000005000 0200000104001158   
0601GLB2N       20210101002090100000005000 0200000104001160   
0601GLB2N       20210101002095100000005000 0200000104001162   
0601GLB2N       20210101002100100000005000 0200000104001165   
0601GLB2N       20210101002105100000005000 0200000104001168   
0601GLB2N       20210101002110100000005000 0200000104001170   
0601GLB2N       20210101002115100000005000 0200000104001173   
0601GLB2N       20210101002120100000005000 0200000104001176   
0601GLB2N       20210101002125100000005000 0200000104001177   
0601GLB2N       20210101002130100000005000 0200000104001180   
0601GLB2N       20210101002135100000005000 0200000104001183   
0601GLB2N       20210101002140100000005000 0200000104001185   
0601GLB2N       20210101002145100000005000 0200000104001187   
0601GLB2N       20210101002150100000005000 0200000104001190   
0601GLB2N       20210101002155100000005000 0200000104001192   
0601GLB2N       20210101002160100000005000 0200000104001194   
0601GLB2N       20210101002165100000005000 0200000104001197   
0601GLB2N       20210101002170100000005000 0200000104001199   
0601GLB2N       20210101002175100000005000 0200000104001201   
0601GLB2N       20210101002180100000005000 0200000104001204   
0601GLB2N       20210101002185100000005000 0200000104001205   
0601GLB2N       20210101002190100000005000 0200000104001207   
0601GLB2N       20210101002195100000005000 0200000104001210   
0601GLB2N       20210101002200100000005000 0200000104001212   
0601GLB2N       20210101002205100000005000 0200000104001214   
0601GLB2N       20210101002210100000005000 0200000104001217   
0601GLB2N       20210101002215100000005000 0200000104001219   
0601GLB2N       20210101002220100000005000 0200000104001221   
0601GLB2N       20210101002225100000005000 0200000104001224   
0601GLB2N       20210101002230100000005000 0200000104001226   
0601GLB2N       20210101002235100000005000 0200000104001228   
0601GLB2N       20210101002240100000005000 0200000104001231   
0601GLB2N       20210101002245100000005000 0200000104001232   
0601GLB2N       20210101002250100000005000 0200000104001234   
0601GLB2N       20210101002255100000005000 0200000104001237   
0601GLB2N       20210101002260100000005000 0200000104001239   
0601GLB2N       20210101002265100000005000 0200000104001241   
0601GLB2N       20210101002270100000005000 0200000104001244   
0601GLB2N       20210101002275100000005000 0200000104001245   
0601GLB2N       20210101002280100000005000 0200000104001247   
0601GLB2N       20210101002285100000005000 0200000104001250   
0601GLB2N       20210101002290100000005000 0200000104001251   
0601GLB2N       20210101002295100000005000 0200000104001253   
0601GLB2N       20210101002300100000005000 0200000104001256   
0601GLB2N       20210101002305100000005000 0200000104001258   
0601GLB2N       20210101002310100000005000 0200000104001259   
0601GLB2N       20210101002315100000005000 0200000104001262   
0601GLB2N       20210101002320100000005000 0200000104001264   
0601GLB2N       20210101002325100000005000 0200000104001266   
0601GLB2N       20210101002330100000005000 0200000104001268   
0601GLB2N       20210101002335100000005000 0200000104001270   
0601GLB2N       20210101002340100000005000 0200000104001272   
0601GLB2N       20210101002345100000005000 0200000104001273   
0601GLB2N       20210101002350100000005000 0200000104001276   
0601GLB2N       20210101002355100000005000 0200000104001278   
0601GLB2N       20210101002360100000005000 0200000104001279   
0601GLB2N       20210101002365100000005000 0200000104001282   
0601GLB2N       20210101002370100000005000 0200000104001283   
0601GLB2N       20210101002375100000005000 0200000104001285   
0601GLB2N       20210101002380100000005000 0200000104001288   
0601GLB2N       20210101002385100000005000 0200000104001289   
0601GLB2N       20210101002390100000005000 0200000104001291   
0601GLB2N       20210101002395100000005000 0200000104001293   
0601GLB2N       20210101002400100000005000 0200000104001295   
0601GLB2N       20210101002405100000005000 0200000104001296   
0601GLB2N       20210101002410100000005000 0200000104001299   
0601GLB2N       20210101002415100000005000 0200000104001301   
0601GLB2N       20210101002420100000005000 0200000104001302   
