00OW               20221108                                                                                   
0601OWA7Y       20230101000740100000005000 0700000030000156   
0601OWA7Y       20230101000745100000005000 0700000030000163   
0601OWA7Y       20230101000750100000005000 0700000030000174   
0601OWA7Y       20230101000755100000005000 0700000030000183   
0601OWA7Y       20230101000760100000005000 0700000030000190   
0601OWA7Y       20230101000765100000005000 0700000030000198   
0601OWA7Y       20230101000770100000005000 0700000030000206   
0601OWA7Y       20230101000775100000005000 0700000030000212   
0601OWA7Y       20230101000780100000005000 0700000030000221   
0601OWA7Y       20230101000785100000005000 0700000030000229   
0601OWA7Y       20230101000790100000005000 0700000030000235   
0601OWA7Y       20230101000795100000005000 0700000030000242   
0601OWA7Y       20230101000800100000005000 0700000030000248   
0601OWA7Y       20230101000805100000005000 0700000030000256   
0601OWA7Y       20230101000810100000005000 0700000030000263   
0601OWA7Y       20230101000815100000005000 0700000030000269   
0601OWA7Y       20230101000820100000005000 0700000030000276   
0601OWA7Y       20230101000825100000005000 0700000030000283   
0601OWA7Y       20230101000830100000005000 0700000030000289   
0601OWA7Y       20230101000835100000005000 0700000030000296   
0601OWA7Y       20230101000840100000005000 0700000030000303   
0601OWA7Y       20230101000845100000005000 0700000030000308   
0601OWA7Y       20230101000850100000005000 0700000030000314   
0601OWA7Y       20230101000855100000005000 0700000030000322   
0601OWA7Y       20230101000860100000005000 0700000030000327   
0601OWA7Y       20230101000865100000005000 0700000030000333   
0601OWA7Y       20230101000870100000005000 0700000030000338   
0601OWA7Y       20230101000875100000005000 0700000030000344   
0601OWA7Y       20230101000880100000005000 0700000030000351   
0601OWA7Y       20230101000885100000005000 0700000030000356   
0601OWA7Y       20230101000890100000005000 0700000030000362   
0601OWA7Y       20230101000895100000005000 0700000030000368   
0601OWA7Y       20230101000900100000005000 0700000030000372   
0601OWA7Y       20230101000905100000005000 0700000030000379   
0601OWA7Y       20230101000910100000005000 0700000030000385   
0601OWA7Y       20230101000915100000005000 0700000030000389   
0601OWA7Y       20230101000920100000005000 0700000030000395   
0601OWA7Y       20230101000925100000005000 0700000030000400   
0601OWA7Y       20230101000930100000005000 0700000030000405   
0601OWA7Y       20230101000935100000005000 0700000030000411   
0601OWA7Y       20230101000940100000005000 0700000030000416   
0601OWA7Y       20230101000945100000005000 0700000030000420   
0601OWA7Y       20230101000950100000005000 0700000030000425   
0601OWA7Y       20230101000955100000005000 0700000030000431   
0601OWA7Y       20230101000960100000005000 0700000030000435   
0601OWA7Y       20230101000965100000005000 0700000030000440   
0601OWA7Y       20230101000970100000005000 0700000030000445   
0601OWA7Y       20230101000975100000005000 0700000030000449   
0601OWA7Y       20230101000980100000005000 0700000030000455   
0601OWA7Y       20230101000985100000005000 0700000030000460   
0601OWA7Y       20230101000990100000005000 0700000030000464   
0601OWA7Y       20230101000995100000005000 0700000030000469   
0601OWA7Y       20230101001000100000005000 0700000030000475   
0601OWA7Y       20230101001005100000005000 0700000030000479   
0601OWA7Y       20230101001010100000005000 0700000030000486   
0601OWA7Y       20230101001015100000005000 0700000030000490   
0601OWA7Y       20230101001020100000005000 0700000030000496   
0601OWA7Y       20230101001025100000005000 0700000030000500   
0601OWA7Y       20230101001030100000005000 0700000030000505   
0601OWA7Y       20230101001035100000005000 0700000030000511   
0601OWA7Y       20230101001040100000005000 0700000030000515   
0601OWA7Y       20230101001045100000005000 0700000030000520   
0601OWA7Y       20230101001050100000005000 0700000030000524   
0601OWA7Y       20230101001055100000005000 0700000030000529   
0601OWA7Y       20230101001060100000005000 0700000030000535   
0601OWA7Y       20230101001065100000005000 0700000030000539   
0601OWA7Y       20230101001070100000005000 0700000030000544   
0601OWA7Y       20230101001075100000005000 0700000030000548   
0601OWA7Y       20230101001080100000005000 0700000030000552   
0601OWA7Y       20230101001085100000005000 0700000030000557   
0601OWA7Y       20230101001090100000005000 0700000030000561   
0601OWA7Y       20230101001095100000005000 0700000030000566   
0601OWA7Y       20230101001100100000005000 0700000030000570   
0601OWA7Y       20230101001105100000005000 0700000030000574   
0601OWA7Y       20230101001110100000005000 0700000030000579   
0601OWA7Y       20230101001115100000005000 0700000030000583   
0601OWA7Y       20230101001120100000005000 0700000030000587   
0601OWA7Y       20230101001125100000005000 0700000030000591   
0601OWA7Y       20230101001130100000005000 0700000030000595   
0601OWA7Y       20230101001135100000005000 0700000030000600   
0601OWA7Y       20230101001140100000005000 0700000030000604   
0601OWA7Y       20230101001145100000005000 0700000030000608   
0601OWA7Y       20230101001150100000005000 0700000030000612   
0601OWA7Y       20230101001155100000005000 0700000030000616   
0601OWA7Y       20230101001160100000005000 0700000030000621   
0601OWA7Y       20230101001165100000005000 0700000030000624   
0601OWA7Y       20230101001170100000005000 0700000030000629   
0601OWA7Y       20230101001175100000005000 0700000030000632   
0601OWA7Y       20230101001180100000005000 0700000030000636   
0601OWA7Y       20230101001185100000005000 0700000030000641   
0601OWA7Y       20230101001190100000005000 0700000030000644   
0601OWA7Y       20230101001195100000005000 0700000030000648   
0601OWA7Y       20230101001200100000005000 0700000030000651   
0601OWA7Y       20230101001205100000005000 0700000030000655   
0601OWA7Y       20230101001210100000005000 0700000030000660   
0601OWA7Y       20230101001215100000005000 0700000030000663   
0601OWA7Y       20230101001220100000005000 0700000030000667   
0601OWA7Y       20230101001225100000005000 0700000030000670   
0601OWA7Y       20230101001230100000005000 0700000030000673   
0601OWA7Y       20230101001235100000005000 0700000030000678   
0601OWA7Y       20230101001240100000005000 0700000030000681   
0601OWA7Y       20230101001245100000005000 0700000030000685   
0601OWA7Y       20230101001250100000005000 0700000030000687   
0601OWA7Y       20230101001255100000005000 0700000030000692   
0601OWA7Y       20230101001260100000005000 0700000030000695   
0601OWA7Y       20230101001265100000005000 0700000030000698   
0601OWA7Y       20230101001270100000005000 0700000030000703   
0601OWA7Y       20230101001275100000005000 0700000030000706   
0601OWA7Y       20230101001280100000005000 0700000030000709   
0601OWA7Y       20230101001285100000005000 0700000030000712   
0601OWA7Y       20230101001290100000005000 0700000030000716   
0601OWA7Y       20230101001295100000005000 0700000030000720   
0601OWA7Y       20230101001300100000005000 0700000030000723   
0601OWA7Y       20230101001305100000005000 0700000030000729   
0601OWA7Y       20230101001310100000005000 0700000030000733   
0601OWA7Y       20230101001315100000005000 0700000030000736   
0601OWA7Y       20230101001320100000005000 0700000030000742   
0601OWA7Y       20230101001325100000005000 0700000030000746   
0601OWA7Y       20230101001330100000005000 0700000030000749   
0601OWA7Y       20230101001335100000005000 0700000030000753   
0601OWA7Y       20230101001340100000005000 0700000030000758   
0601OWA7Y       20230101001345100000005000 0700000030000761   
0601OWA7Y       20230101001350100000005000 0700000030000765   
0601OWA7Y       20230101001355100000005000 0700000030000771   
0601OWA7Y       20230101001360100000005000 0700000030000774   
0601OWA7Y       20230101001365100000005000 0700000030000778   
0601OWA7Y       20230101001370100000005000 0700000030000782   
0601OWA7Y       20230101001375100000005000 0700000030000787   
0601OWA7Y       20230101001380100000005000 0700000030000791   
0601OWA7Y       20230101001385100000005000 0700000030000794   
0601OWA7Y       20230101001390100000005000 0700000030000799   
0601OWA7Y       20230101001395100000005000 0700000030000803   
0601OWA7Y       20230101001400100000005000 0700000030000806   
0601OWA7Y       20230101001405100000005000 0700000030000810   
0601OWA7Y       20230101001410100000005000 0700000030000814   
0601OWA7Y       20230101001415100000005000 0700000030000818   
0601OWA7Y       20230101001420100000005000 0700000030000821   
0601OWA7Y       20230101001425100000005000 0700000030000826   
0601OWA7Y       20230101001430100000005000 0700000030000829   
0601OWA7Y       20230101001435100000005000 0700000030000833   
0601OWA7Y       20230101001440100000005000 0700000030000837   
0601OWA7Y       20230101001445100000005000 0700000030000841   
0601OWA7Y       20230101001450100000005000 0700000030000844   
0601OWA7Y       20230101001455100000005000 0700000030000847   
0601OWA7Y       20230101001460100000005000 0700000030000852   
0601OWA7Y       20230101001465100000005000 0700000030000855   
0601OWA7Y       20230101001470100000005000 0700000030000858   
0601OWA7Y       20230101001475100000005000 0700000030000863   
0601OWA7Y       20230101001480100000005000 0700000030000866   
0601OWA7Y       20230101001485100000005000 0700000030000869   
0601OWA7Y       20230101001490100000005000 0700000030000872   
0601OWA7Y       20230101001495100000005000 0700000030000877   
0601OWA7Y       20230101001500100000500000 0700000030001042   
0601OWA7Y       20230101002000100000500000 0700000030001308   
0601OWA7Y       20230101002500100000500000 0700000030001520   
0601OWA7Y       20230101003000100000500000 0700000030001670   
0601OWA7Y       20230101003500100000500000 0700000030001779   
0601OWA7Y       20230101004000100000500000 0700000030001862   
0601OWA7Y       20230101004500100000500000 0700000030001928   
0601OWA7Y       20230101005000100000500000 0700000030001982   
0601OWA7Y       20230101005500100000500000 0700000030002026   
0601OWA7Y       20230101006000100000500000 0700000030002063   
0601OWA7Y       20230101006500100000500000 0700000030002095   
0601OWA7Y       20230101007000100000500000 0700000030002122   
0601OWA7Y       20230101007500100000500000 0700000030002146   
0601OWA7Y       20230101008000100000500000 0700000030002160   
0601OWA7Y       20230101008500100000500000 0700000030002170   
0601OWA7Y       20230101009000100000500000 0700000030002179   
0601OWA7Y       20230101009500100000500000 0700000030002187   
0601OWA8Y       20230101000000100000040000 0800000030000000   
0601OWA8Y       20230101000040100000005000 0800000030000071   
0601OWA8Y       20230101000045100000005000 0800000030000063   
0601OWA8Y       20230101000050100000005000 0800000030000057   
0601OWA8Y       20230101000055100000005000 0800000030000052   
0601OWA8Y       20230101000060100000005000 0800000030000048   
0601OWA8Y       20230101000065100000005000 0800000030000044   
0601OWA8Y       20230101000070100000005000 0800000030000041   
0601OWA8Y       20230101000075100000005000 0800000030000039   
0601OWA8Y       20230101000080100000005000 0800000030000036   
0601OWA8Y       20230101000085100000005000 0800000030000034   
0601OWA8Y       20230101000090100000005000 0800000030000032   
0601OWA8Y       20230101000095100000005000 0800000030000031   
0601OWA8Y       20230101000100100000005000 0800000030000029   
0601OWA8Y       20230101000105100000005000 0800000030000028   
0601OWA8Y       20230101000110100000005000 0800000030000027   
0601OWA8Y       20230101000115100000005000 0800000030000026   
