00AR               20231109                                                                                   
0601ARB6N       20240101002300100000005000 0600000050001427   
0601ARB6N       20240101002305100000005000 0600000050001430   
0601ARB6N       20240101002310100000005000 0600000050001434   
0601ARB6N       20240101002315100000005000 0600000050001437   
0601ARB6N       20240101002320100000005000 0600000050001440   
0601ARB6N       20240101002325100000005000 0600000050001444   
0601ARB6N       20240101002330100000005000 0600000050001447   
0601ARB6N       20240101002335100000005000 0600000050001450   
0601ARB6N       20240101002340100000005000 0600000050001454   
0601ARB6N       20240101002345100000005000 0600000050001457   
0601ARB6N       20240101002350100000005000 0600000050001459   
0601ARB6N       20240101002355100000005000 0600000050001463   
0601ARB6N       20240101002360100000005000 0600000050001466   
0601ARB6N       20240101002365100000005000 0600000050001469   
0601ARB6N       20240101002370100000005000 0600000050001473   
0601ARB6N       20240101002375100000005000 0600000050001476   
0601ARB6N       20240101002380100000005000 0600000050001478   
0601ARB6N       20240101002385100000005000 0600000050001482   
0601ARB6N       20240101002390100000005000 0600000050001485   
0601ARB6N       20240101002395100000005000 0600000050001488   
0601ARB6N       20240101002400100000005000 0600000050001492   
0601ARB6N       20240101002405100000005000 0600000050001494   
0601ARB6N       20240101002410100000005000 0600000050001497   
0601ARB6N       20240101002415100000005000 0600000050001501   
0601ARB6N       20240101002420100000005000 0600000050001504   
0601ARB6N       20240101002425100000005000 0600000050001506   
0601ARB6N       20240101002430100000005000 0600000050001510   
0601ARB6N       20240101002435100000005000 0600000050001513   
0601ARB6N       20240101002440100000005000 0600000050001515   
0601ARB6N       20240101002445100000005000 0600000050001518   
0601ARB6N       20240101002450100000005000 0600000050001522   
0601ARB6N       20240101002455100000005000 0600000050001524   
0601ARB6N       20240101002460100000005000 0600000050001527   
0601ARB6N       20240101002465100000005000 0600000050001530   
0601ARB6N       20240101002470100000005000 0600000050001533   
0601ARB6N       20240101002475100000005000 0600000050001536   
0601ARB6N       20240101002480100000005000 0600000050001539   
0601ARB6N       20240101002485100000005000 0600000050001542   
0601ARB6N       20240101002490100000005000 0600000050001544   
0601ARB6N       20240101002495100000005000 0600000050001548   
0601ARB6N       20240101002500100000100000 0600000050001577   
0601ARB6N       20240101002600100000100000 0600000050001629   
0601ARB6N       20240101002700100000100000 0600000050001678   
0601ARB6N       20240101002800100000100000 0600000050001724   
0601ARB6N       20240101002900100000100000 0600000050001766   
0601ARB6N       20240101003000100000100000 0600000050001806   
0601ARB6N       20240101003100100000100000 0600000050001842   
0601ARB6N       20240101003200100000100000 0600000050001878   
0601ARB6N       20240101003300100000100000 0600000050001910   
0601ARB6N       20240101003400100000100000 0600000050001941   
0601ARB6N       20240101003500100000100000 0600000050001970   
0601ARB6N       20240101003600100000100000 0600000050001997   
0601ARB6N       20240101003700100000100000 0600000050002023   
0601ARB6N       20240101003800100000100000 0600000050002048   
0601ARB6N       20240101003900100000100000 0600000050002071   
0601ARB6N       20240101004000100000100000 0600000050002093   
0601ARB6N       20240101004100100000100000 0600000050002115   
0601ARB6N       20240101004200100000100000 0600000050002135   
0601ARB6N       20240101004300100000100000 0600000050002154   
0601ARB6N       20240101004400100000100000 0600000050002171   
0601ARB6N       20240101004500100000100000 0600000050002184   
0601ARB6N       20240101004600100000100000 0600000050002197   
0601ARB6N       20240101004700100000100000 0600000050002209   
0601ARB6N       20240101004800100000100000 0600000050002222   
0601ARB6N       20240101004900100000100000 0600000050002233   
0601ARB6N       20240101005000100000100000 0600000050002244   
0601ARB6N       20240101005100100000100000 0600000050002254   
0601ARB6N       20240101005200100000100000 0600000050002264   
0601ARB6N       20240101005300100000100000 0600000050002274   
0601ARB6N       20240101005400100000100000 0600000050002283   
0601ARB6N       20240101005500100000100000 0600000050002292   
0601ARB6N       20240101005600100000100000 0600000050002301   
0601ARB6N       20240101005700100000100000 0600000050002310   
0601ARB6N       20240101005800100000100000 0600000050002317   
0601ARB6N       20240101005900100000100000 0600000050002326   
0601ARB6N       20240101006000100000100000 0600000050002333   
0601ARB6N       20240101006100100000100000 0600000050002340   
0601ARB6N       20240101006200100000100000 0600000050002347   
0601ARB6N       20240101006300100000100000 0600000050002354   
0601ARB6N       20240101006400100000100000 0600000050002361   
0601ARB6N       20240101006500100000100000 0600000050002367   
0601ARB6N       20240101006600100000100000 0600000050002374   
0601ARB6N       20240101006700100000100000 0600000050002380   
0601ARB6N       20240101006800100000100000 0600000050002386   
0601ARB6N       20240101006900100000100000 0600000050002391   
0601ARB6N       20240101007000100000100000 0600000050002397   
0601ARB6N       20240101007100100000100000 0600000050002402   
0601ARB6N       20240101007200100000100000 0600000050002407   
0601ARB6N       20240101007300100000100000 0600000050002413   
0601ARB6N       20240101007400100000100000 0600000050002418   
0601ARB6N       20240101007500100000100000 0600000050002423   
0601ARB6N       20240101007600100000100000 0600000050002427   
0601ARB6N       20240101007700100000100000 0600000050002432   
0601ARB6N       20240101007800100000100000 0600000050002436   
0601ARB6N       20240101007900100000100000 0600000050002441   
0601ARB6N       20240101008000100000100000 0600000050002445   
0601ARB6N       20240101008100100000100000 0600000050002449   
0601ARB6N       20240101008200100000100000 0600000050002453   
0601ARB6N       20240101008300100000100000 0600000050002457   
0601ARB6N       20240101008400100000100000 0600000050002461   
0601ARB6N       20240101008500100000100000 0600000050002465   
0601ARB6N       20240101008600100000100000 0600000050002468   
0601ARB6N       20240101008700100000100000 0600000050002472   
0601ARB6N       20240101008800100000100000 0600000050002475   
0601ARB6N       20240101008900100000100000 0600000050002479   
0601ARB6N       20240101009000100000100000 0600000050002482   
0601ARB6N       20240101009100100000100000 0600000050002486   
0601ARB6N       20240101009200100000100000 0600000050002489   
0601ARB6N       20240101009300100000100000 0600000050002492   
0601ARB6N       20240101009400100000100000 0600000050002493   
0601ARB6N       20240101009500100000100000 0600000050002495   
0601ARB6N       20240101009600100000100000 0600000050002496   
0601ARB6N       20240101009700100000100000 0600000050002498   
0601ARB6N       20240101009800100000100000 0600000050002500   
0601ARB6N       20240101009900100000100000 0600000050002501   
0601ARB6N       20240101010000100000100000 0600000050002503   
0601ARB7N       20240101000000100000115000 0700000050000043   
0601ARB7N       20240101000115100000005000 0700000050000043   
0601ARB7N       20240101000120100000005000 0700000050000041   
0601ARB7N       20240101000125100000005000 0700000050000039   
0601ARB7N       20240101000130100000005000 0700000050000038   
0601ARB7N       20240101000135100000005000 0700000050000036   
0601ARB7N       20240101000140100000005000 0700000050000035   
0601ARB7N       20240101000145100000005000 0700000050000034   
0601ARB7N       20240101000150100000005000 0700000050000033   
0601ARB7N       20240101000155100000005000 0700000050000032   
0601ARB7N       20240101000160100000005000 0700000050000031   
0601ARB7N       20240101000165100000005000 0700000050000030   
0601ARB7N       20240101000170100000005000 0700000050000029   
0601ARB7N       20240101000175100000005000 0700000050000028   
0601ARB7N       20240101000180100000005000 0700000050000027   
0601ARB7N       20240101000185100000005000 0700000050000027   
0601ARB7N       20240101000190100000005000 0700000050000026   
0601ARB7N       20240101000195100000005000 0700000050000025   
0601ARB7N       20240101000200100000005000 0700000050000025   
0601ARB7N       20240101000205100000005000 0700000050000024   
0601ARB7N       20240101000210100000005000 0700000050000024   
0601ARB7N       20240101000215100000005000 0700000050000023   
0601ARB7N       20240101000220100000005000 0700000050000022   
0601ARB7N       20240101000225100000005000 0700000050000022   
0601ARB7N       20240101000230100000005000 0700000050000022   
0601ARB7N       20240101000235100000005000 0700000050000021   
0601ARB7N       20240101000240100000005000 0700000050000021   
0601ARB7N       20240101000245100000005000 0700000050000020   
0601ARB7N       20240101000250100000005000 0700000050000020   
0601ARB7N       20240101000255100000005000 0700000050000019   
0601ARB7N       20240101000260100000005000 0700000050000019   
0601ARB7N       20240101000265100000005000 0700000050000019   
0601ARB7N       20240101000270100000005000 0700000050000018   
0601ARB7N       20240101000275100000005000 0700000050000018   
0601ARB7N       20240101000280100000005000 0700000050000018   
0601ARB7N       20240101000285100000005000 0700000050000017   
0601ARB7N       20240101000290100000005000 0700000050000017   
0601ARB7N       20240101000295100000005000 0700000050000017   
0601ARB7N       20240101000300100000005000 0700000050000017   
0601ARB7N       20240101000305100000005000 0700000050000016   
0601ARB7N       20240101000310100000005000 0700000050000016   
0601ARB7N       20240101000315100000005000 0700000050000016   
0601ARB7N       20240101000320100000005000 0700000050000016   
0601ARB7N       20240101000325100000005000 0700000050000015   
0601ARB7N       20240101000330100000005000 0700000050000015   
0601ARB7N       20240101000335100000005000 0700000050000015   
0601ARB7N       20240101000340100000005000 0700000050000015   
0601ARB7N       20240101000345100000005000 0700000050000014   
0601ARB7N       20240101000350100000005000 0700000050000014   
0601ARB7N       20240101000355100000005000 0700000050000014   
0601ARB7N       20240101000360100000005000 0700000050000014   
