00OW               20210204                                                                                   
0601OWA4N       20210101001055100000005000 0400000030000797   
0601OWA4N       20210101001060100000005000 0400000030000801   
0601OWA4N       20210101001065100000005000 0400000030000805   
0601OWA4N       20210101001070100000005000 0400000030000809   
0601OWA4N       20210101001075100000005000 0400000030000814   
0601OWA4N       20210101001080100000005000 0400000030000818   
0601OWA4N       20210101001085100000005000 0400000030000822   
0601OWA4N       20210101001090100000005000 0400000030000827   
0601OWA4N       20210101001095100000005000 0400000030000831   
0601OWA4N       20210101001100100000005000 0400000030000835   
0601OWA4N       20210101001105100000005000 0400000030000839   
0601OWA4N       20210101001110100000005000 0400000030000842   
0601OWA4N       20210101001115100000005000 0400000030000848   
0601OWA4N       20210101001120100000005000 0400000030000852   
0601OWA4N       20210101001125100000005000 0400000030000856   
0601OWA4N       20210101001130100000005000 0400000030000860   
0601OWA4N       20210101001135100000005000 0400000030000863   
0601OWA4N       20210101001140100000005000 0400000030000869   
0601OWA4N       20210101001145100000005000 0400000030000872   
0601OWA4N       20210101001150100000005000 0400000030000876   
0601OWA4N       20210101001155100000005000 0400000030000880   
0601OWA4N       20210101001160100000005000 0400000030000885   
0601OWA4N       20210101001165100000005000 0400000030000889   
0601OWA4N       20210101001170100000005000 0400000030000893   
0601OWA4N       20210101001175100000005000 0400000030000896   
0601OWA4N       20210101001180100000005000 0400000030000900   
0601OWA4N       20210101001185100000005000 0400000030000904   
0601OWA4N       20210101001190100000005000 0400000030000908   
0601OWA4N       20210101001195100000005000 0400000030000912   
0601OWA4N       20210101001200100000005000 0400000030000915   
0601OWA4N       20210101001205100000005000 0400000030000920   
0601OWA4N       20210101001210100000005000 0400000030000923   
0601OWA4N       20210101001215100000005000 0400000030000926   
0601OWA4N       20210101001220100000005000 0400000030000930   
0601OWA4N       20210101001225100000005000 0400000030000933   
0601OWA4N       20210101001230100000005000 0400000030000938   
0601OWA4N       20210101001235100000005000 0400000030000941   
0601OWA4N       20210101001240100000005000 0400000030000944   
0601OWA4N       20210101001245100000005000 0400000030000949   
0601OWA4N       20210101001250100000005000 0400000030000952   
0601OWA4N       20210101001255100000005000 0400000030000955   
0601OWA4N       20210101001260100000005000 0400000030000959   
0601OWA4N       20210101001265100000005000 0400000030000963   
0601OWA4N       20210101001270100000005000 0400000030000966   
0601OWA4N       20210101001275100000005000 0400000030000970   
0601OWA4N       20210101001280100000005000 0400000030000973   
0601OWA4N       20210101001285100000005000 0400000030000976   
0601OWA4N       20210101001290100000005000 0400000030000980   
0601OWA4N       20210101001295100000005000 0400000030000983   
0601OWA4N       20210101001300100000005000 0400000030000986   
0601OWA4N       20210101001305100000005000 0400000030000989   
0601OWA4N       20210101001310100000005000 0400000030000993   
0601OWA4N       20210101001315100000005000 0400000030000996   
0601OWA4N       20210101001320100000005000 0400000030000999   
0601OWA4N       20210101001325100000005000 0400000030001003   
0601OWA4N       20210101001330100000005000 0400000030001006   
0601OWA4N       20210101001335100000005000 0400000030001008   
0601OWA4N       20210101001340100000005000 0400000030001012   
0601OWA4N       20210101001345100000005000 0400000030001015   
0601OWA4N       20210101001350100000005000 0400000030001017   
0601OWA4N       20210101001355100000005000 0400000030001022   
0601OWA4N       20210101001360100000005000 0400000030001025   
0601OWA4N       20210101001365100000005000 0400000030001028   
0601OWA4N       20210101001370100000005000 0400000030001032   
0601OWA4N       20210101001375100000005000 0400000030001036   
0601OWA4N       20210101001380100000005000 0400000030001039   
0601OWA4N       20210101001385100000005000 0400000030001044   
0601OWA4N       20210101001390100000005000 0400000030001047   
0601OWA4N       20210101001395100000005000 0400000030001050   
0601OWA4N       20210101001400100000005000 0400000030001055   
0601OWA4N       20210101001405100000005000 0400000030001057   
0601OWA4N       20210101001410100000005000 0400000030001061   
0601OWA4N       20210101001415100000005000 0400000030001065   
0601OWA4N       20210101001420100000005000 0400000030001068   
0601OWA4N       20210101001425100000005000 0400000030001071   
0601OWA4N       20210101001430100000005000 0400000030001075   
0601OWA4N       20210101001435100000005000 0400000030001078   
0601OWA4N       20210101001440100000005000 0400000030001081   
0601OWA4N       20210101001445100000005000 0400000030001085   
0601OWA4N       20210101001450100000005000 0400000030001088   
0601OWA4N       20210101001455100000005000 0400000030001091   
0601OWA4N       20210101001460100000005000 0400000030001094   
0601OWA4N       20210101001465100000005000 0400000030001098   
0601OWA4N       20210101001470100000005000 0400000030001101   
0601OWA4N       20210101001475100000005000 0400000030001103   
0601OWA4N       20210101001480100000005000 0400000030001108   
0601OWA4N       20210101001485100000005000 0400000030001111   
0601OWA4N       20210101001490100000005000 0400000030001113   
0601OWA4N       20210101001495100000005000 0400000030001117   
0601OWA4N       20210101001500100000500000 0400000030001261   
0601OWA4N       20210101002000100000500000 0400000030001497   
0601OWA4N       20210101002500100000500000 0400000030001667   
0601OWA4N       20210101003000100000500000 0400000030001785   
0601OWA4N       20210101003500100000500000 0400000030001871   
0601OWA4N       20210101004000100000500000 0400000030001937   
0601OWA4N       20210101004500100000500000 0400000030001989   
0601OWA4N       20210101005000100000500000 0400000030002031   
0601OWA4N       20210101005500100000500000 0400000030002066   
0601OWA4N       20210101006000100000500000 0400000030002095   
0601OWA4N       20210101006500100000500000 0400000030002120   
0601OWA4N       20210101007000100000500000 0400000030002142   
0601OWA4N       20210101007500100000500000 0400000030002155   
0601OWA4N       20210101008000100000500000 0400000030002163   
0601OWA4N       20210101008500100000500000 0400000030002170   
0601OWA4N       20210101009000100000500000 0400000030002176   
0601OWA4N       20210101009500100000500000 0400000030002181   
0601OWA4N       20210101010000100000500000 0400000030002186   
0601OWA4N       20210101010500100000500000 0400000030002190   
0601OWA4N       20210101011000100000500000 0400000030002194   
0601OWA4N       20210101011500100000500000 0400000030002198   
0601OWA4N       20210101012000100000500000 0400000030002202   
0601OWA4N       20210101012500100000500000 0400000030002205   
0601OWA4N       20210101013000100000500000 0400000030002208   
0601OWA4N       20210101013500100000500000 0400000030002210   
0601OWA4N       20210101014000100000500000 0400000030002213   
0601OWA4N       20210101014500100000500000 0400000030002215   
0601OWA4N       20210101015000100000500000 0400000030002217   
0601OWA4N       20210101015500100000500000 0400000030002219   
0601OWA4N       20210101016000100000500000 0400000030002221   
0601OWA4N       20210101016500100000500000 0400000030002223   
0601OWA4N       20210101017000100000500000 0400000030002225   
0601OWA4N       20210101017500100000500000 0400000030002226   
0601OWA4N       20210101018000100000500000 0400000030002228   
0601OWA4N       20210101018500100000500000 0400000030002229   
0601OWA4N       20210101019000100000500000 0400000030002231   
0601OWA4N       20210101019500100000500000 0400000030002232   
0601OWA5N       20210101000000100000040000 0500000030000000   
0601OWA5N       20210101000040100000005000 0500000030000071   
0601OWA5N       20210101000045100000005000 0500000030000063   
0601OWA5N       20210101000050100000005000 0500000030000057   
0601OWA5N       20210101000055100000005000 0500000030000052   
0601OWA5N       20210101000060100000005000 0500000030000048   
0601OWA5N       20210101000065100000005000 0500000030000044   
0601OWA5N       20210101000070100000005000 0500000030000041   
0601OWA5N       20210101000075100000005000 0500000030000039   
0601OWA5N       20210101000080100000005000 0500000030000036   
0601OWA5N       20210101000085100000005000 0500000030000034   
0601OWA5N       20210101000090100000005000 0500000030000032   
0601OWA5N       20210101000095100000005000 0500000030000031   
0601OWA5N       20210101000100100000005000 0500000030000029   
0601OWA5N       20210101000105100000005000 0500000030000028   
0601OWA5N       20210101000110100000005000 0500000030000027   
0601OWA5N       20210101000115100000005000 0500000030000026   
0601OWA5N       20210101000120100000005000 0500000030000024   
0601OWA5N       20210101000125100000005000 0500000030000024   
0601OWA5N       20210101000130100000005000 0500000030000023   
0601OWA5N       20210101000135100000005000 0500000030000022   
0601OWA5N       20210101000140100000005000 0500000030000021   
0601OWA5N       20210101000145100000005000 0500000030000020   
0601OWA5N       20210101000150100000005000 0500000030000020   
0601OWA5N       20210101000155100000005000 0500000030000019   
0601OWA5N       20210101000160100000005000 0500000030000018   
0601OWA5N       20210101000165100000005000 0500000030000018   
0601OWA5N       20210101000170100000005000 0500000030000017   
0601OWA5N       20210101000175100000005000 0500000030000017   
0601OWA5N       20210101000180100000005000 0500000030000016   
0601OWA5N       20210101000185100000005000 0500000030000016   
0601OWA5N       20210101000190100000005000 0500000030000016   
0601OWA5N       20210101000195100000005000 0500000030000015   
0601OWA5N       20210101000200100000005000 0500000030000015   
0601OWA5N       20210101000205100000005000 0500000030000014   
0601OWA5N       20210101000210100000005000 0500000030000014   
0601OWA5N       20210101000215100000005000 0500000030000014   
0601OWA5N       20210101000220100000005000 0500000030000013   
0601OWA5N       20210101000225100000005000 0500000030000013   
0601OWA5N       20210101000230100000005000 0500000030000013   
0601OWA5N       20210101000235100000005000 0500000030000013   
