00AR               20221102                                                                                   
0601ARB0Y       20230101002460100000005000 0000000030002182   
0601ARB0Y       20230101002465100000005000 0000000030002185   
0601ARB0Y       20230101002470100000005000 0000000030002187   
0601ARB0Y       20230101002475100000005000 0000000030002188   
0601ARB0Y       20230101002480100000005000 0000000030002190   
0601ARB0Y       20230101002485100000005000 0000000030002192   
0601ARB0Y       20230101002490100000005000 0000000030002194   
0601ARB0Y       20230101002495100000005000 0000000030002196   
0601ARB0Y       20230101002500100000100000 0000000030002215   
0601ARB0Y       20230101002600100000100000 0000000030002249   
0601ARB0Y       20230101002700100000100000 0000000030002280   
0601ARB0Y       20230101002800100000100000 0000000030002309   
0601ARB0Y       20230101002900100000100000 0000000030002336   
0601ARB0Y       20230101003000100000100000 0000000030002362   
0601ARB0Y       20230101003100100000100000 0000000030002386   
0601ARB0Y       20230101003200100000100000 0000000030002409   
0601ARB0Y       20230101003300100000100000 0000000030002429   
0601ARB0Y       20230101003400100000100000 0000000030002450   
0601ARB0Y       20230101003500100000100000 0000000030002468   
0601ARB0Y       20230101003600100000100000 0000000030002486   
0601ARB0Y       20230101003700100000100000 0000000030002503   
0601ARB0Y       20230101003800100000100000 0000000030002518   
0601ARB0Y       20230101003900100000100000 0000000030002530   
0601ARB0Y       20230101004000100000100000 0000000030002539   
0601ARB0Y       20230101004100100000100000 0000000030002549   
0601ARB0Y       20230101004200100000100000 0000000030002557   
0601ARB0Y       20230101004300100000100000 0000000030002565   
0601ARB0Y       20230101004400100000100000 0000000030002573   
0601ARB0Y       20230101004500100000100000 0000000030002580   
0601ARB0Y       20230101004600100000100000 0000000030002588   
0601ARB0Y       20230101004700100000100000 0000000030002594   
0601ARB0Y       20230101004800100000100000 0000000030002601   
0601ARB0Y       20230101004900100000100000 0000000030002607   
0601ARB0Y       20230101005000100000100000 0000000030002613   
0601ARB0Y       20230101005100100000100000 0000000030002619   
0601ARB0Y       20230101005200100000100000 0000000030002624   
0601ARB0Y       20230101005300100000100000 0000000030002630   
0601ARB0Y       20230101005400100000100000 0000000030002635   
0601ARB0Y       20230101005500100000100000 0000000030002640   
0601ARB0Y       20230101005600100000100000 0000000030002645   
0601ARB0Y       20230101005700100000100000 0000000030002650   
0601ARB0Y       20230101005800100000100000 0000000030002654   
0601ARB0Y       20230101005900100000100000 0000000030002658   
0601ARB0Y       20230101006000100000100000 0000000030002662   
0601ARB0Y       20230101006100100000100000 0000000030002666   
0601ARB0Y       20230101006200100000100000 0000000030002670   
0601ARB0Y       20230101006300100000100000 0000000030002674   
0601ARB0Y       20230101006400100000100000 0000000030002678   
0601ARB0Y       20230101006500100000100000 0000000030002681   
0601ARB0Y       20230101006600100000100000 0000000030002685   
0601ARB0Y       20230101006700100000100000 0000000030002688   
0601ARB0Y       20230101006800100000100000 0000000030002692   
0601ARB0Y       20230101006900100000100000 0000000030002695   
0601ARB0Y       20230101007000100000100000 0000000030002698   
0601ARB0Y       20230101007100100000100000 0000000030002701   
0601ARB0Y       20230101007200100000100000 0000000030002703   
0601ARB0Y       20230101007300100000100000 0000000030002706   
0601ARB0Y       20230101007400100000100000 0000000030002709   
0601ARB0Y       20230101007500100000100000 0000000030002712   
0601ARB0Y       20230101007600100000100000 0000000030002714   
0601ARB0Y       20230101007700100000100000 0000000030002717   
0601ARB0Y       20230101007800100000100000 0000000030002719   
0601ARB0Y       20230101007900100000100000 0000000030002722   
0601ARB0Y       20230101008000100000100000 0000000030002724   
0601ARB0Y       20230101008100100000100000 0000000030002726   
0601ARB0Y       20230101008200100000100000 0000000030002729   
0601ARB0Y       20230101008300100000100000 0000000030002731   
0601ARB0Y       20230101008400100000100000 0000000030002733   
0601ARB0Y       20230101008500100000100000 0000000030002735   
0601ARB0Y       20230101008600100000100000 0000000030002737   
0601ARB0Y       20230101008700100000100000 0000000030002739   
0601ARB0Y       20230101008800100000100000 0000000030002740   
0601ARB0Y       20230101008900100000100000 0000000030002740   
0601ARB0Y       20230101009000100000100000 0000000030002741   
0601ARB0Y       20230101009100100000100000 0000000030002741   
0601ARB0Y       20230101009200100000100000 0000000030002742   
0601ARB0Y       20230101009300100000100000 0000000030002742   
0601ARB0Y       20230101009400100000100000 0000000030002742   
0601ARB0Y       20230101009500100000100000 0000000030002743   
0601ARB0Y       20230101009600100000100000 0000000030002743   
0601ARB0Y       20230101009700100000100000 0000000030002743   
0601ARB0Y       20230101009800100000100000 0000000030002744   
0601ARB0Y       20230101009900100000100000 0000000030002744   
0601ARB1Y       20230101000000100000115000 0100000030000026   
0601ARB1Y       20230101000115100000005000 0100000030000026   
0601ARB1Y       20230101000120100000005000 0100000030000024   
0601ARB1Y       20230101000125100000005000 0100000030000024   
0601ARB1Y       20230101000130100000005000 0100000030000023   
0601ARB1Y       20230101000135100000005000 0100000030000022   
0601ARB1Y       20230101000140100000005000 0100000030000021   
0601ARB1Y       20230101000145100000005000 0100000030000020   
0601ARB1Y       20230101000150100000005000 0100000030000020   
0601ARB1Y       20230101000155100000005000 0100000030000019   
0601ARB1Y       20230101000160100000005000 0100000030000018   
0601ARB1Y       20230101000165100000005000 0100000030000018   
0601ARB1Y       20230101000170100000005000 0100000030000017   
0601ARB1Y       20230101000175100000005000 0100000030000017   
0601ARB1Y       20230101000180100000005000 0100000030000016   
0601ARB1Y       20230101000185100000005000 0100000030000016   
0601ARB1Y       20230101000190100000005000 0100000030000016   
0601ARB1Y       20230101000195100000005000 0100000030000015   
0601ARB1Y       20230101000200100000005000 0100000030000015   
0601ARB1Y       20230101000205100000005000 0100000030000014   
0601ARB1Y       20230101000210100000005000 0100000030000014   
0601ARB1Y       20230101000215100000005000 0100000030000014   
0601ARB1Y       20230101000220100000005000 0100000030000013   
0601ARB1Y       20230101000225100000005000 0100000030000013   
0601ARB1Y       20230101000230100000005000 0100000030000013   
0601ARB1Y       20230101000235100000005000 0100000030000013   
0601ARB1Y       20230101000240100000005000 0100000030000012   
0601ARB1Y       20230101000245100000005000 0100000030000012   
0601ARB1Y       20230101000250100000005000 0100000030000012   
0601ARB1Y       20230101000255100000005000 0100000030000012   
0601ARB1Y       20230101000260100000005000 0100000030000011   
0601ARB1Y       20230101000265100000005000 0100000030000011   
0601ARB1Y       20230101000270100000005000 0100000030000011   
0601ARB1Y       20230101000275100000005000 0100000030000011   
0601ARB1Y       20230101000280100000005000 0100000030000011   
0601ARB1Y       20230101000285100000005000 0100000030000010   
0601ARB1Y       20230101000290100000005000 0100000030000010   
0601ARB1Y       20230101000295100000005000 0100000030000010   
0601ARB1Y       20230101000300100000005000 0100000030000014   
0601ARB1Y       20230101000305100000005000 0100000030000019   
0601ARB1Y       20230101000310100000005000 0100000030000027   
0601ARB1Y       20230101000315100000005000 0100000030000034   
0601ARB1Y       20230101000320100000005000 0100000030000043   
0601ARB1Y       20230101000325100000005000 0100000030000051   
0601ARB1Y       20230101000330100000005000 0100000030000059   
0601ARB1Y       20230101000335100000005000 0100000030000067   
0601ARB1Y       20230101000340100000005000 0100000030000077   
0601ARB1Y       20230101000345100000005000 0100000030000089   
0601ARB1Y       20230101000350100000005000 0100000030000101   
0601ARB1Y       20230101000355100000005000 0100000030000113   
0601ARB1Y       20230101000360100000005000 0100000030000121   
0601ARB1Y       20230101000365100000005000 0100000030000132   
0601ARB1Y       20230101000370100000005000 0100000030000143   
0601ARB1Y       20230101000375100000005000 0100000030000153   
0601ARB1Y       20230101000380100000005000 0100000030000164   
0601ARB1Y       20230101000385100000005000 0100000030000173   
0601ARB1Y       20230101000390100000005000 0100000030000183   
0601ARB1Y       20230101000395100000005000 0100000030000195   
0601ARB1Y       20230101000400100000005000 0100000030000207   
0601ARB1Y       20230101000405100000005000 0100000030000218   
0601ARB1Y       20230101000410100000005000 0100000030000226   
0601ARB1Y       20230101000415100000005000 0100000030000237   
0601ARB1Y       20230101000420100000005000 0100000030000248   
0601ARB1Y       20230101000425100000005000 0100000030000258   
0601ARB1Y       20230101000430100000005000 0100000030000268   
0601ARB1Y       20230101000435100000005000 0100000030000278   
0601ARB1Y       20230101000440100000005000 0100000030000287   
0601ARB1Y       20230101000445100000005000 0100000030000297   
0601ARB1Y       20230101000450100000005000 0100000030000306   
0601ARB1Y       20230101000455100000005000 0100000030000312   
0601ARB1Y       20230101000460100000005000 0100000030000321   
0601ARB1Y       20230101000465100000005000 0100000030000330   
0601ARB1Y       20230101000470100000005000 0100000030000338   
0601ARB1Y       20230101000475100000005000 0100000030000347   
0601ARB1Y       20230101000480100000005000 0100000030000355   
0601ARB1Y       20230101000485100000005000 0100000030000364   
0601ARB1Y       20230101000490100000005000 0100000030000373   
0601ARB1Y       20230101000495100000005000 0100000030000382   
0601ARB1Y       20230101000500100000005000 0100000030000390   
0601ARB1Y       20230101000505100000005000 0100000030000396   
0601ARB1Y       20230101000510100000005000 0100000030000405   
0601ARB1Y       20230101000515100000005000 0100000030000413   
0601ARB1Y       20230101000520100000005000 0100000030000421   
0601ARB1Y       20230101000525100000005000 0100000030000429   
0601ARB1Y       20230101000530100000005000 0100000030000437   
0601ARB1Y       20230101000535100000005000 0100000030000445   
0601ARB1Y       20230101000540100000005000 0100000030000452   
0601ARB1Y       20230101000545100000005000 0100000030000459   
0601ARB1Y       20230101000550100000005000 0100000030000467   
0601ARB1Y       20230101000555100000005000 0100000030000472   
0601ARB1Y       20230101000560100000005000 0100000030000479   
0601ARB1Y       20230101000565100000005000 0100000030000485   
0601ARB1Y       20230101000570100000005000 0100000030000492   
0601ARB1Y       20230101000575100000005000 0100000030000499   
0601ARB1Y       20230101000580100000005000 0100000030000505   
0601ARB1Y       20230101000585100000005000 0100000030000512   
0601ARB1Y       20230101000590100000005000 0100000030000518   
0601ARB1Y       20230101000595100000005000 0100000030000524   
0601ARB1Y       20230101000600100000005000 0100000030000528   
0601ARB1Y       20230101000605100000005000 0100000030000534   
0601ARB1Y       20230101000610100000005000 0100000030000540   
0601ARB1Y       20230101000615100000005000 0100000030000546   
