00VD               20221027                                                                                   
0601VDB3N       20230101003750100000050000 0300000000002606   
0601VDB3N       20230101003800100000050000 0300000000002625   
0601VDB3N       20230101003850100000050000 0300000000002643   
0601VDB3N       20230101003900100000050000 0300000000002659   
0601VDB3N       20230101003950100000050000 0300000000002678   
0601VDB3N       20230101004000100000050000 0300000000002696   
0601VDB3N       20230101004050100000050000 0300000000002713   
0601VDB3N       20230101004100100000050000 0300000000002730   
0601VDB3N       20230101004150100000050000 0300000000002747   
0601VDB3N       20230101004200100000050000 0300000000002763   
0601VDB3N       20230101004250100000050000 0300000000002778   
0601VDB3N       20230101004300100000050000 0300000000002793   
0601VDB3N       20230101004350100000050000 0300000000002807   
0601VDB3N       20230101004400100000050000 0300000000002822   
0601VDB3N       20230101004450100000050000 0300000000002837   
0601VDB3N       20230101004500100000050000 0300000000002852   
0601VDB3N       20230101004550100000050000 0300000000002865   
0601VDB3N       20230101004600100000050000 0300000000002880   
0601VDB3N       20230101004650100000050000 0300000000002894   
0601VDB3N       20230101004700100000050000 0300000000002908   
0601VDB3N       20230101004750100000050000 0300000000002920   
0601VDB3N       20230101004800100000050000 0300000000002933   
0601VDB3N       20230101004850100000050000 0300000000002946   
0601VDB3N       20230101004900100000050000 0300000000002958   
0601VDB3N       20230101004950100000050000 0300000000002970   
0601VDB3N       20230101005000100000050000 0300000000002983   
0601VDB3N       20230101005050100000050000 0300000000002996   
0601VDB3N       20230101005100100000050000 0300000000003008   
0601VDB3N       20230101005150100000050000 0300000000003020   
0601VDB3N       20230101005200100000050000 0300000000003032   
0601VDB3N       20230101005250100000050000 0300000000003043   
0601VDB3N       20230101005300100000050000 0300000000003055   
0601VDB3N       20230101005350100000050000 0300000000003066   
0601VDB3N       20230101005400100000050000 0300000000003076   
0601VDB3N       20230101005450100000050000 0300000000003086   
0601VDB3N       20230101005500100000050000 0300000000003098   
0601VDB3N       20230101005550100000050000 0300000000003109   
0601VDB3N       20230101005600100000050000 0300000000003120   
0601VDB3N       20230101005650100000050000 0300000000003130   
0601VDB3N       20230101005700100000050000 0300000000003141   
0601VDB3N       20230101005750100000050000 0300000000003152   
0601VDB3N       20230101005800100000050000 0300000000003161   
0601VDB3N       20230101005850100000050000 0300000000003171   
0601VDB3N       20230101005900100000050000 0300000000003181   
0601VDB3N       20230101005950100000050000 0300000000003190   
0601VDB3N       20230101006000100000050000 0300000000003200   
0601VDB3N       20230101006050100000050000 0300000000003209   
0601VDB3N       20230101006100100000050000 0300000000003218   
0601VDB3N       20230101006150100000050000 0300000000003228   
0601VDB3N       20230101006200100000050000 0300000000003238   
0601VDB3N       20230101006250100000050000 0300000000003247   
0601VDB3N       20230101006300100000050000 0300000000003256   
0601VDB3N       20230101006350100000050000 0300000000003265   
0601VDB3N       20230101006400100000050000 0300000000003274   
0601VDB3N       20230101006450100000050000 0300000000003283   
0601VDB3N       20230101006500100000050000 0300000000003292   
0601VDB3N       20230101006550100000050000 0300000000003300   
0601VDB3N       20230101006600100000050000 0300000000003309   
0601VDB3N       20230101006650100000050000 0300000000003317   
0601VDB3N       20230101006700100000050000 0300000000003326   
0601VDB3N       20230101006750100000050000 0300000000003333   
0601VDB3N       20230101006800100000050000 0300000000003340   
0601VDB3N       20230101006850100000050000 0300000000003348   
0601VDB3N       20230101006900100000050000 0300000000003357   
0601VDB3N       20230101006950100000050000 0300000000003363   
0601VDB3N       20230101007000100000050000 0300000000003371   
0601VDB3N       20230101007050100000050000 0300000000003378   
0601VDB3N       20230101007100100000050000 0300000000003385   
0601VDB3N       20230101007150100000050000 0300000000003392   
0601VDB3N       20230101007200100000050000 0300000000003398   
0601VDB3N       20230101007250100000050000 0300000000003405   
0601VDB3N       20230101007300100000050000 0300000000003411   
0601VDB3N       20230101007350100000050000 0300000000003419   
0601VDB3N       20230101007400100000050000 0300000000003424   
0601VDB3N       20230101007450100000050000 0300000000003431   
0601VDB3N       20230101007500100000050000 0300000000003437   
0601VDB3N       20230101007550100000050000 0300000000003444   
0601VDB3N       20230101007600100000050000 0300000000003450   
0601VDB3N       20230101007650100000050000 0300000000003456   
0601VDB3N       20230101007700100000050000 0300000000003461   
0601VDB3N       20230101007750100000050000 0300000000003467   
0601VDB3N       20230101007800100000050000 0300000000003473   
0601VDB3N       20230101007850100000050000 0300000000003479   
0601VDB3N       20230101007900100000050000 0300000000003484   
0601VDB3N       20230101007950100000050000 0300000000003490   
0601VDB3N       20230101008000100000050000 0300000000003495   
0601VDB3N       20230101008050100000050000 0300000000003500   
0601VDB3N       20230101008100100000050000 0300000000003505   
0601VDB3N       20230101008150100000050000 0300000000003511   
0601VDB3N       20230101008200100000050000 0300000000003516   
0601VDB3N       20230101008250100000050000 0300000000003521   
0601VDB3N       20230101008300100000050000 0300000000003526   
0601VDB3N       20230101008350100000050000 0300000000003530   
0601VDB3N       20230101008400100000050000 0300000000003536   
0601VDB3N       20230101008450100000050000 0300000000003541   
0601VDB3N       20230101008500100000050000 0300000000003545   
0601VDB3N       20230101008550100000050000 0300000000003550   
0601VDB3N       20230101008600100000050000 0300000000003554   
0601VDB3N       20230101008650100000050000 0300000000003559   
0601VDB3N       20230101008700100000050000 0300000000003563   
0601VDB3N       20230101008750100000050000 0300000000003568   
0601VDB3N       20230101008800100000050000 0300000000003572   
0601VDB3N       20230101008850100000050000 0300000000003576   
0601VDB3N       20230101008900100000050000 0300000000003580   
0601VDB3N       20230101008950100000050000 0300000000003585   
0601VDB3N       20230101009000100000050000 0300000000003588   
0601VDB3N       20230101009050100000050000 0300000000003591   
0601VDB3N       20230101009100100000050000 0300000000003595   
0601VDB3N       20230101009150100000050000 0300000000003598   
0601VDB3N       20230101009200100000050000 0300000000003601   
0601VDB3N       20230101009250100000050000 0300000000003605   
0601VDB3N       20230101009300100000050000 0300000000003608   
0601VDB3N       20230101009350100000050000 0300000000003611   
0601VDB3N       20230101009400100000050000 0300000000003614   
0601VDB3N       20230101009450100000050000 0300000000003617   
0601VDB3N       20230101009500100000050000 0300000000003620   
0601VDB3N       20230101009550100000050000 0300000000003623   
0601VDB3N       20230101009600100000050000 0300000000003626   
0601VDB3N       20230101009650100000050000 0300000000003629   
0601VDB3N       20230101009700100000050000 0300000000003632   
0601VDB3N       20230101009750100000050000 0300000000003635   
0601VDB3N       20230101009800100000050000 0300000000003637   
0601VDB3N       20230101009850100000050000 0300000000003640   
0601VDB3N       20230101009900100000050000 0300000000003643   
0601VDB3N       20230101009950100000050000 0300000000003646   
0601VDB3N       20230101010000100040000000 0300000000003647   
0601VDB4N       20230101000000100000585000 0400000000000000   
0601VDB4N       20230101000585100000005000 0400000000000005   
0601VDB4N       20230101000590100000005000 0400000000000007   
0601VDB4N       20230101000595100000005000 0400000000000009   
0601VDB4N       20230101000600100000005000 0400000000000012   
0601VDB4N       20230101000605100000005000 0400000000000014   
0601VDB4N       20230101000610100000005000 0400000000000016   
0601VDB4N       20230101000615100000005000 0400000000000018   
0601VDB4N       20230101000620100000005000 0400000000000022   
0601VDB4N       20230101000625100000005000 0400000000000026   
0601VDB4N       20230101000630100000005000 0400000000000030   
0601VDB4N       20230101000635100000005000 0400000000000035   
0601VDB4N       20230101000640100000005000 0400000000000039   
0601VDB4N       20230101000645100000005000 0400000000000043   
0601VDB4N       20230101000650100000005000 0400000000000047   
0601VDB4N       20230101000655100000005000 0400000000000051   
0601VDB4N       20230101000660100000005000 0400000000000055   
0601VDB4N       20230101000665100000005000 0400000000000061   
0601VDB4N       20230101000670100000005000 0400000000000067   
0601VDB4N       20230101000675100000005000 0400000000000073   
0601VDB4N       20230101000680100000005000 0400000000000079   
0601VDB4N       20230101000685100000005000 0400000000000084   
0601VDB4N       20230101000690100000005000 0400000000000090   
0601VDB4N       20230101000695100000005000 0400000000000096   
0601VDB4N       20230101000700100000005000 0400000000000101   
0601VDB4N       20230101000705100000005000 0400000000000108   
0601VDB4N       20230101000710100000005000 0400000000000115   
0601VDB4N       20230101000715100000005000 0400000000000123   
0601VDB4N       20230101000720100000005000 0400000000000130   
0601VDB4N       20230101000725100000005000 0400000000000137   
0601VDB4N       20230101000730100000005000 0400000000000143   
0601VDB4N       20230101000735100000005000 0400000000000150   
0601VDB4N       20230101000740100000005000 0400000000000157   
0601VDB4N       20230101000745100000005000 0400000000000164   
0601VDB4N       20230101000750100000005000 0400000000000169   
0601VDB4N       20230101000755100000005000 0400000000000177   
0601VDB4N       20230101000760100000005000 0400000000000181   
0601VDB4N       20230101000765100000005000 0400000000000189   
0601VDB4N       20230101000770100000005000 0400000000000194   
0601VDB4N       20230101000775100000005000 0400000000000200   
0601VDB4N       20230101000780100000005000 0400000000000208   
