00GE               20221025                                                                                   
0601GEA5N       20230101002165005000010000 0500000000001689   
0601GEA5N       20230101002175005000010000 0500000000001698   
0601GEA5N       20230101002185005000010000 0500000000001706   
0601GEA5N       20230101002195005000010000 0500000000001715   
0601GEA5N       20230101002205005000010000 0500000000001724   
0601GEA5N       20230101002215005000010000 0500000000001733   
0601GEA5N       20230101002225005000010000 0500000000001741   
0601GEA5N       20230101002235005000010000 0500000000001750   
0601GEA5N       20230101002245005000010000 0500000000001758   
0601GEA5N       20230101002255005000010000 0500000000001767   
0601GEA5N       20230101002265005000010000 0500000000001775   
0601GEA5N       20230101002275005000010000 0500000000001783   
0601GEA5N       20230101002285005000010000 0500000000001792   
0601GEA5N       20230101002295005000010000 0500000000001799   
0601GEA5N       20230101002305005000010000 0500000000001807   
0601GEA5N       20230101002315005000010000 0500000000001816   
0601GEA5N       20230101002325005000010000 0500000000001823   
0601GEA5N       20230101002335005000010000 0500000000001831   
0601GEA5N       20230101002345005000010000 0500000000001839   
0601GEA5N       20230101002355005000010000 0500000000001847   
0601GEA5N       20230101002365005000010000 0500000000001855   
0601GEA5N       20230101002375005000010000 0500000000001863   
0601GEA5N       20230101002385005000010000 0500000000001871   
0601GEA5N       20230101002395005000010000 0500000000001878   
0601GEA5N       20230101002405005000010000 0500000000001886   
0601GEA5N       20230101002415005000010000 0500000000001894   
0601GEA5N       20230101002425005000010000 0500000000001901   
0601GEA5N       20230101002435005000010000 0500000000001908   
0601GEA5N       20230101002445005000010000 0500000000001916   
0601GEA5N       20230101002455005000010000 0500000000001924   
0601GEA5N       20230101002465005000010000 0500000000001931   
0601GEA5N       20230101002475005000010000 0500000000001938   
0601GEA5N       20230101002485005000010000 0500000000001945   
0601GEA5N       20230101002495005000010000 0500000000001952   
0601GEA5N       20230101002505005000010000 0500000000001959   
0601GEA5N       20230101002515005000010000 0500000000001966   
0601GEA5N       20230101002525005000010000 0500000000001973   
0601GEA5N       20230101002535005000010000 0500000000001980   
0601GEA5N       20230101002545005000010000 0500000000001987   
0601GEA5N       20230101002555005000010000 0500000000001994   
0601GEA5N       20230101002565005000010000 0500000000002001   
0601GEA5N       20230101002575005000010000 0500000000002008   
0601GEA5N       20230101002585005000010000 0500000000002015   
0601GEA5N       20230101002595005000010000 0500000000002022   
0601GEA5N       20230101002605005000010000 0500000000002029   
0601GEA5N       20230101002615005000010000 0500000000002036   
0601GEA5N       20230101002625005000010000 0500000000002042   
0601GEA5N       20230101002635005000010000 0500000000002049   
0601GEA5N       20230101002645005000010000 0500000000002056   
0601GEA5N       20230101002655005000010000 0500000000002062   
0601GEA5N       20230101002665005000010000 0500000000002069   
0601GEA5N       20230101002675005000010000 0500000000002075   
0601GEA5N       20230101002685005000010000 0500000000002081   
0601GEA5N       20230101002695005000010000 0500000000002088   
0601GEA5N       20230101002705005000010000 0500000000002094   
0601GEA5N       20230101002715005000010000 0500000000002100   
0601GEA5N       20230101002725005000010000 0500000000002107   
0601GEA5N       20230101002735005000010000 0500000000002113   
0601GEA5N       20230101002745005000010000 0500000000002119   
0601GEA5N       20230101002755005000010000 0500000000002125   
0601GEA5N       20230101002765005000010000 0500000000002131   
0601GEA5N       20230101002775005000010000 0500000000002137   
0601GEA5N       20230101002785005000010000 0500000000002143   
0601GEA5N       20230101002795005000010000 0500000000002149   
0601GEA5N       20230101002805005000010000 0500000000002155   
0601GEA5N       20230101002815005000010000 0500000000002161   
0601GEA5N       20230101002825005000010000 0500000000002167   
0601GEA5N       20230101002835005000010000 0500000000002172   
0601GEA5N       20230101002845005000010000 0500000000002178   
0601GEA5N       20230101002855005000010000 0500000000002184   
0601GEA5N       20230101002865005000010000 0500000000002189   
0601GEA5N       20230101002875005000010000 0500000000002195   
0601GEA5N       20230101002885005000010000 0500000000002201   
0601GEA5N       20230101002895005000010000 0500000000002206   
0601GEA5N       20230101002905005000010000 0500000000002211   
0601GEA5N       20230101002915005000010000 0500000000002217   
0601GEA5N       20230101002925005000010000 0500000000002223   
0601GEA5N       20230101002935005000010000 0500000000002228   
0601GEA5N       20230101002945005000010000 0500000000002233   
0601GEA5N       20230101002955005000010000 0500000000002239   
0601GEA5N       20230101002965005000010000 0500000000002244   
0601GEA5N       20230101002975005000010000 0500000000002249   
0601GEA5N       20230101002985005000010000 0500000000002254   
0601GEA5N       20230101002995005000010000 0500000000002259   
0601GEA5N       20230101003005005000010000 0500000000002264   
0601GEA5N       20230101003015005000010000 0500000000002269   
0601GEA5N       20230101003025005000010000 0500000000002275   
0601GEA5N       20230101003035005000010000 0500000000002280   
0601GEA5N       20230101003045005000010000 0500000000002284   
0601GEA5N       20230101003055005000010000 0500000000002290   
0601GEA5N       20230101003065005000010000 0500000000002295   
0601GEA5N       20230101003075005000010000 0500000000002299   
0601GEA5N       20230101003085005000010000 0500000000002304   
0601GEA5N       20230101003095005000010000 0500000000002309   
0601GEA5N       20230101003105005000010000 0500000000002314   
0601GEA5N       20230101003115005000010000 0500000000002319   
0601GEA5N       20230101003125005000010000 0500000000002323   
0601GEA5N       20230101003135005000010000 0500000000002328   
0601GEA5N       20230101003145005000010000 0500000000002333   
0601GEA5N       20230101003155005000010000 0500000000002337   
0601GEA5N       20230101003165005000010000 0500000000002342   
0601GEA5N       20230101003175005000010000 0500000000002347   
0601GEA5N       20230101003185005000010000 0500000000002351   
0601GEA5N       20230101003195005000010000 0500000000002356   
0601GEA5N       20230101003205005000010000 0500000000002360   
0601GEA5N       20230101003215005000010000 0500000000002365   
0601GEA5N       20230101003225005000010000 0500000000002369   
0601GEA5N       20230101003235005000010000 0500000000002373   
0601GEA5N       20230101003245005000010000 0500000000002378   
0601GEA5N       20230101003255005000010000 0500000000002382   
0601GEA5N       20230101003265005000010000 0500000000002386   
0601GEA5N       20230101003275005000010000 0500000000002391   
0601GEA5N       20230101003285005000010000 0500000000002395   
0601GEA5N       20230101003295005000010000 0500000000002399   
0601GEA5N       20230101003305005000010000 0500000000002404   
0601GEA5N       20230101003315005000010000 0500000000002409   
0601GEA5N       20230101003325005000010000 0500000000002413   
0601GEA5N       20230101003335005000010000 0500000000002417   
0601GEA5N       20230101003345005000010000 0500000000002421   
0601GEA5N       20230101003355005000010000 0500000000002426   
0601GEA5N       20230101003365005000010000 0500000000002430   
0601GEA5N       20230101003375005000010000 0500000000002434   
0601GEA5N       20230101003385005000010000 0500000000002439   
0601GEA5N       20230101003395005000010000 0500000000002443   
0601GEA5N       20230101003405005000010000 0500000000002447   
0601GEA5N       20230101003415005000010000 0500000000002451   
0601GEA5N       20230101003425005000010000 0500000000002456   
0601GEA5N       20230101003435005000010000 0500000000002460   
0601GEA5N       20230101003445005000010000 0500000000002464   
0601GEA5N       20230101003455005000010000 0500000000002468   
0601GEA5N       20230101003465005000010000 0500000000002472   
0601GEA5N       20230101003475005000010000 0500000000002476   
0601GEA5N       20230101003485005000010000 0500000000002480   
0601GEA5N       20230101003495005000010000 0500000000002485   
0601GEA5N       20230101003505005000010000 0500000000002489   
0601GEA5N       20230101003515005000010000 0500000000002493   
0601GEA5N       20230101003525005000010000 0500000000002497   
0601GEA5N       20230101003535005000010000 0500000000002502   
0601GEA5N       20230101003545005000010000 0500000000002505   
0601GEA5N       20230101003555005000010000 0500000000002510   
0601GEA5N       20230101003565005000010000 0500000000002514   
0601GEA5N       20230101003575005000010000 0500000000002518   
0601GEA5N       20230101003585005000010000 0500000000002522   
0601GEA5N       20230101003595005000010000 0500000000002526   
0601GEA5N       20230101003605005000010000 0500000000002530   
0601GEA5N       20230101003615005000010000 0500000000002534   
0601GEA5N       20230101003625005000010000 0500000000002537   
0601GEA5N       20230101003635005000010000 0500000000002541   
0601GEA5N       20230101003645005000010000 0500000000002545   
0601GEA5N       20230101003655005000010000 0500000000002549   
0601GEA5N       20230101003665005000010000 0500000000002553   
0601GEA5N       20230101003675005000010000 0500000000002557   
0601GEA5N       20230101003685005000010000 0500000000002561   
0601GEA5N       20230101003695005000010000 0500000000002564   
0601GEA5N       20230101003705005000010000 0500000000002568   
0601GEA5N       20230101003715005000010000 0500000000002572   
0601GEA5N       20230101003725005000010000 0500000000002576   
0601GEA5N       20230101003735005000010000 0500000000002579   
0601GEA5N       20230101003745005000010000 0500000000002583   
0601GEA5N       20230101003755005000010000 0500000000002587   
0601GEA5N       20230101003765005000010000 0500000000002590   
0601GEA5N       20230101003775005000010000 0500000000002594   
0601GEA5N       20230101003785005000010000 0500000000002598   
0601GEA5N       20230101003795005000010000 0500000000002601   
0601GEA5N       20230101003805005000010000 0500000000002605   
0601GEA5N       20230101003815005000010000 0500000000002608   
0601GEA5N       20230101003825005000010000 0500000000002612   
