00GL               20231116                                                                                   
0601GLA7Y       20240101000940100000005000 0700000104000272   
0601GLA7Y       20240101000945100000005000 0700000104000279   
0601GLA7Y       20240101000950100000005000 0700000104000285   
0601GLA7Y       20240101000955100000005000 0700000104000290   
0601GLA7Y       20240101000960100000005000 0700000104000297   
0601GLA7Y       20240101000965100000005000 0700000104000303   
0601GLA7Y       20240101000970100000005000 0700000104000308   
0601GLA7Y       20240101000975100000005000 0700000104000315   
0601GLA7Y       20240101000980100000005000 0700000104000321   
0601GLA7Y       20240101000985100000005000 0700000104000327   
0601GLA7Y       20240101000990100000005000 0700000104000332   
0601GLA7Y       20240101000995100000005000 0700000104000338   
0601GLA7Y       20240101001000100000005000 0700000104000344   
0601GLA7Y       20240101001005100000005000 0700000104000350   
0601GLA7Y       20240101001010100000005000 0700000104000357   
0601GLA7Y       20240101001015100000005000 0700000104000363   
0601GLA7Y       20240101001020100000005000 0700000104000369   
0601GLA7Y       20240101001025100000005000 0700000104000375   
0601GLA7Y       20240101001030100000005000 0700000104000382   
0601GLA7Y       20240101001035100000005000 0700000104000387   
0601GLA7Y       20240101001040100000005000 0700000104000393   
0601GLA7Y       20240101001045100000005000 0700000104000399   
0601GLA7Y       20240101001050100000005000 0700000104000405   
0601GLA7Y       20240101001055100000005000 0700000104000410   
0601GLA7Y       20240101001060100000005000 0700000104000416   
0601GLA7Y       20240101001065100000005000 0700000104000422   
0601GLA7Y       20240101001070100000005000 0700000104000428   
0601GLA7Y       20240101001075100000005000 0700000104000433   
0601GLA7Y       20240101001080100000005000 0700000104000439   
0601GLA7Y       20240101001085100000005000 0700000104000444   
0601GLA7Y       20240101001090100000005000 0700000104000449   
0601GLA7Y       20240101001095100000005000 0700000104000456   
0601GLA7Y       20240101001100100000005000 0700000104000462   
0601GLA7Y       20240101001105100000005000 0700000104000467   
0601GLA7Y       20240101001110100000005000 0700000104000472   
0601GLA7Y       20240101001115100000005000 0700000104000477   
0601GLA7Y       20240101001120100000005000 0700000104000482   
0601GLA7Y       20240101001125100000005000 0700000104000488   
0601GLA7Y       20240101001130100000005000 0700000104000493   
0601GLA7Y       20240101001135100000005000 0700000104000500   
0601GLA7Y       20240101001140100000005000 0700000104000506   
0601GLA7Y       20240101001145100000005000 0700000104000512   
0601GLA7Y       20240101001150100000005000 0700000104000518   
0601GLA7Y       20240101001155100000005000 0700000104000524   
0601GLA7Y       20240101001160100000005000 0700000104000532   
0601GLA7Y       20240101001165100000005000 0700000104000537   
0601GLA7Y       20240101001170100000005000 0700000104000542   
0601GLA7Y       20240101001175100000005000 0700000104000549   
0601GLA7Y       20240101001180100000005000 0700000104000554   
0601GLA7Y       20240101001185100000005000 0700000104000561   
0601GLA7Y       20240101001190100000005000 0700000104000566   
0601GLA7Y       20240101001195100000005000 0700000104000572   
0601GLA7Y       20240101001200100000005000 0700000104000577   
0601GLA7Y       20240101001205100000005000 0700000104000583   
0601GLA7Y       20240101001210100000005000 0700000104000590   
0601GLA7Y       20240101001215100000005000 0700000104000595   
0601GLA7Y       20240101001220100000005000 0700000104000600   
0601GLA7Y       20240101001225100000005000 0700000104000605   
0601GLA7Y       20240101001230100000005000 0700000104000610   
0601GLA7Y       20240101001235100000005000 0700000104000617   
0601GLA7Y       20240101001240100000005000 0700000104000622   
0601GLA7Y       20240101001245100000005000 0700000104000627   
0601GLA7Y       20240101001250100000005000 0700000104000633   
0601GLA7Y       20240101001255100000005000 0700000104000639   
0601GLA7Y       20240101001260100000005000 0700000104000643   
0601GLA7Y       20240101001265100000005000 0700000104000649   
0601GLA7Y       20240101001270100000005000 0700000104000654   
0601GLA7Y       20240101001275100000005000 0700000104000659   
0601GLA7Y       20240101001280100000005000 0700000104000664   
0601GLA7Y       20240101001285100000005000 0700000104000670   
0601GLA7Y       20240101001290100000005000 0700000104000675   
0601GLA7Y       20240101001295100000005000 0700000104000679   
0601GLA7Y       20240101001300100000005000 0700000104000685   
0601GLA7Y       20240101001305100000005000 0700000104000690   
0601GLA7Y       20240101001310100000005000 0700000104000694   
0601GLA7Y       20240101001315100000005000 0700000104000701   
0601GLA7Y       20240101001320100000005000 0700000104000705   
0601GLA7Y       20240101001325100000005000 0700000104000711   
0601GLA7Y       20240101001330100000005000 0700000104000718   
0601GLA7Y       20240101001335100000005000 0700000104000723   
0601GLA7Y       20240101001340100000005000 0700000104000728   
0601GLA7Y       20240101001345100000005000 0700000104000735   
0601GLA7Y       20240101001350100000005000 0700000104000740   
0601GLA7Y       20240101001355100000005000 0700000104000745   
0601GLA7Y       20240101001360100000005000 0700000104000752   
0601GLA7Y       20240101001365100000005000 0700000104000757   
0601GLA7Y       20240101001370100000005000 0700000104000762   
0601GLA7Y       20240101001375100000005000 0700000104000769   
0601GLA7Y       20240101001380100000005000 0700000104000774   
0601GLA7Y       20240101001385100000005000 0700000104000779   
0601GLA7Y       20240101001390100000005000 0700000104000786   
0601GLA7Y       20240101001395100000005000 0700000104000790   
0601GLA7Y       20240101001400100000005000 0700000104000795   
0601GLA7Y       20240101001405100000005000 0700000104000801   
0601GLA7Y       20240101001410100000005000 0700000104000806   
0601GLA7Y       20240101001415100000005000 0700000104000811   
0601GLA7Y       20240101001420100000005000 0700000104000816   
0601GLA7Y       20240101001425100000005000 0700000104000822   
0601GLA7Y       20240101001430100000005000 0700000104000827   
0601GLA7Y       20240101001435100000005000 0700000104000832   
0601GLA7Y       20240101001440100000005000 0700000104000838   
0601GLA7Y       20240101001445100000005000 0700000104000843   
0601GLA7Y       20240101001450100000005000 0700000104000847   
0601GLA7Y       20240101001455100000005000 0700000104000853   
0601GLA7Y       20240101001460100000005000 0700000104000857   
0601GLA7Y       20240101001465100000005000 0700000104000862   
0601GLA7Y       20240101001470100000005000 0700000104000868   
0601GLA7Y       20240101001475100000005000 0700000104000872   
0601GLA7Y       20240101001480100000005000 0700000104000877   
0601GLA7Y       20240101001485100000005000 0700000104000883   
0601GLA7Y       20240101001490100000005000 0700000104000887   
0601GLA7Y       20240101001495100000005000 0700000104000891   
0601GLA7Y       20240101001500100000005000 0700000104000897   
0601GLA7Y       20240101001505100000005000 0700000104000901   
0601GLA7Y       20240101001510100000005000 0700000104000905   
0601GLA7Y       20240101001515100000005000 0700000104000911   
0601GLA7Y       20240101001520100000005000 0700000104000915   
0601GLA7Y       20240101001525100000005000 0700000104000919   
0601GLA7Y       20240101001530100000005000 0700000104000925   
0601GLA7Y       20240101001535100000005000 0700000104000929   
0601GLA7Y       20240101001540100000005000 0700000104000933   
0601GLA7Y       20240101001545100000005000 0700000104000938   
0601GLA7Y       20240101001550100000005000 0700000104000942   
0601GLA7Y       20240101001555100000005000 0700000104000946   
0601GLA7Y       20240101001560100000005000 0700000104000952   
0601GLA7Y       20240101001565100000005000 0700000104000955   
0601GLA7Y       20240101001570100000005000 0700000104000959   
0601GLA7Y       20240101001575100000005000 0700000104000963   
0601GLA7Y       20240101001580100000005000 0700000104000968   
0601GLA7Y       20240101001585100000005000 0700000104000972   
0601GLA7Y       20240101001590100000005000 0700000104000976   
0601GLA7Y       20240101001595100000005000 0700000104000981   
0601GLA7Y       20240101001600100000005000 0700000104000985   
0601GLA7Y       20240101001605100000005000 0700000104000988   
0601GLA7Y       20240101001610100000005000 0700000104000993   
0601GLA7Y       20240101001615100000005000 0700000104000997   
0601GLA7Y       20240101001620100000005000 0700000104001002   
0601GLA7Y       20240101001625100000005000 0700000104001008   
0601GLA7Y       20240101001630100000005000 0700000104001013   
0601GLA7Y       20240101001635100000005000 0700000104001017   
0601GLA7Y       20240101001640100000005000 0700000104001023   
0601GLA7Y       20240101001645100000005000 0700000104001027   
0601GLA7Y       20240101001650100000005000 0700000104001031   
0601GLA7Y       20240101001655100000005000 0700000104001037   
0601GLA7Y       20240101001660100000005000 0700000104001042   
0601GLA7Y       20240101001665100000005000 0700000104001046   
0601GLA7Y       20240101001670100000005000 0700000104001052   
0601GLA7Y       20240101001675100000005000 0700000104001056   
0601GLA7Y       20240101001680100000005000 0700000104001060   
0601GLA7Y       20240101001685100000005000 0700000104001065   
0601GLA7Y       20240101001690100000005000 0700000104001069   
0601GLA7Y       20240101001695100000005000 0700000104001074   
0601GLA7Y       20240101001700100000005000 0700000104001079   
0601GLA7Y       20240101001705100000005000 0700000104001083   
0601GLA7Y       20240101001710100000005000 0700000104001087   
0601GLA7Y       20240101001715100000005000 0700000104001091   
0601GLA7Y       20240101001720100000005000 0700000104001097   
0601GLA7Y       20240101001725100000005000 0700000104001100   
0601GLA7Y       20240101001730100000005000 0700000104001105   
0601GLA7Y       20240101001735100000005000 0700000104001110   
0601GLA7Y       20240101001740100000005000 0700000104001114   
0601GLA7Y       20240101001745100000005000 0700000104001118   
0601GLA7Y       20240101001750100000005000 0700000104001123   
0601GLA7Y       20240101001755100000005000 0700000104001127   
0601GLA7Y       20240101001760100000005000 0700000104001131   
0601GLA7Y       20240101001765100000005000 0700000104001136   
0601GLA7Y       20240101001770100000005000 0700000104001140   
0601GLA7Y       20240101001775100000005000 0700000104001143   
0601GLA7Y       20240101001780100000005000 0700000104001148   
0601GLA7Y       20240101001785100000005000 0700000104001152   
0601GLA7Y       20240101001790100000005000 0700000104001155   
0601GLA7Y       20240101001795100000005000 0700000104001161   
0601GLA7Y       20240101001800100000005000 0700000104001164   
0601GLA7Y       20240101001805100000005000 0700000104001168   
0601GLA7Y       20240101001810100000005000 0700000104001173   
0601GLA7Y       20240101001815100000005000 0700000104001176   
0601GLA7Y       20240101001820100000005000 0700000104001180   
0601GLA7Y       20240101001825100000005000 0700000104001185   
0601GLA7Y       20240101001830100000005000 0700000104001188   
0601GLA7Y       20240101001835100000005000 0700000104001192   
0601GLA7Y       20240101001840100000005000 0700000104001196   
0601GLA7Y       20240101001845100000005000 0700000104001200   
0601GLA7Y       20240101001850100000005000 0700000104001203   
0601GLA7Y       20240101001855100000005000 0700000104001208   
0601GLA7Y       20240101001860100000005000 0700000104001211   
0601GLA7Y       20240101001865100000005000 0700000104001214   
