00GE               20231025                                                                                   
0601GEC2N       20240101000940000000005000 0200000000001045   
0601GEC2N       20240101000945000000005000 0200000000001052   
0601GEC2N       20240101000950000000005000 0200000000001058   
0601GEC2N       20240101000955000000005000 0200000000001065   
0601GEC2N       20240101000960000000005000 0200000000001072   
0601GEC2N       20240101000965000000005000 0200000000001078   
0601GEC2N       20240101000970000000005000 0200000000001085   
0601GEC2N       20240101000975000000005000 0200000000001091   
0601GEC2N       20240101000980000000005000 0200000000001098   
0601GEC2N       20240101000985000000005000 0200000000001104   
0601GEC2N       20240101000990000000005000 0200000000001110   
0601GEC2N       20240101000995000000005000 0200000000001116   
0601GEC2N       20240101001000000000005000 0200000000001123   
0601GEC2N       20240101001005000000005000 0200000000001129   
0601GEC2N       20240101001010000000005000 0200000000001135   
0601GEC2N       20240101001015000000005000 0200000000001141   
0601GEC2N       20240101001020000000005000 0200000000001147   
0601GEC2N       20240101001025000000005000 0200000000001153   
0601GEC2N       20240101001030000000005000 0200000000001159   
0601GEC2N       20240101001035000000005000 0200000000001165   
0601GEC2N       20240101001040000000005000 0200000000001171   
0601GEC2N       20240101001045000000005000 0200000000001177   
0601GEC2N       20240101001050000000005000 0200000000001183   
0601GEC2N       20240101001055000000005000 0200000000001189   
0601GEC2N       20240101001060000000005000 0200000000001195   
0601GEC2N       20240101001065000000005000 0200000000001201   
0601GEC2N       20240101001070000000005000 0200000000001207   
0601GEC2N       20240101001075000000005000 0200000000001213   
0601GEC2N       20240101001080000000005000 0200000000001218   
0601GEC2N       20240101001085000000005000 0200000000001224   
0601GEC2N       20240101001090000000005000 0200000000001230   
0601GEC2N       20240101001095000000005000 0200000000001236   
0601GEC2N       20240101001100000000005000 0200000000001241   
0601GEC2N       20240101001105000000005000 0200000000001247   
0601GEC2N       20240101001110000000005000 0200000000001252   
0601GEC2N       20240101001115000000005000 0200000000001258   
0601GEC2N       20240101001120000000005000 0200000000001264   
0601GEC2N       20240101001125000000005000 0200000000001269   
0601GEC2N       20240101001130000000005000 0200000000001275   
0601GEC2N       20240101001135000000005000 0200000000001280   
0601GEC2N       20240101001140000000005000 0200000000001286   
0601GEC2N       20240101001145000000005000 0200000000001292   
0601GEC2N       20240101001150000000005000 0200000000001297   
0601GEC2N       20240101001155000000005000 0200000000001303   
0601GEC2N       20240101001160000000005000 0200000000001308   
0601GEC2N       20240101001165000000005000 0200000000001314   
0601GEC2N       20240101001170000000005000 0200000000001319   
0601GEC2N       20240101001175000000005000 0200000000001325   
0601GEC2N       20240101001180000000005000 0200000000001330   
0601GEC2N       20240101001185000000005000 0200000000001336   
0601GEC2N       20240101001190000000005000 0200000000001341   
0601GEC2N       20240101001195000000005000 0200000000001346   
0601GEC2N       20240101001200000000005000 0200000000001352   
0601GEC2N       20240101001205000000005000 0200000000001357   
0601GEC2N       20240101001210000000005000 0200000000001362   
0601GEC2N       20240101001215000000005000 0200000000001367   
0601GEC2N       20240101001220000000005000 0200000000001373   
0601GEC2N       20240101001225000000005000 0200000000001379   
0601GEC2N       20240101001230000000005000 0200000000001384   
0601GEC2N       20240101001235000000005000 0200000000001389   
0601GEC2N       20240101001240000000005000 0200000000001395   
0601GEC2N       20240101001245000000005000 0200000000001400   
0601GEC2N       20240101001250000000005000 0200000000001406   
0601GEC2N       20240101001255000000005000 0200000000001411   
0601GEC2N       20240101001260000000005000 0200000000001417   
0601GEC2N       20240101001265000000005000 0200000000001422   
0601GEC2N       20240101001270000000005000 0200000000001427   
0601GEC2N       20240101001275000000005000 0200000000001433   
0601GEC2N       20240101001280000000005000 0200000000001439   
0601GEC2N       20240101001285000000005000 0200000000001444   
0601GEC2N       20240101001290000000005000 0200000000001450   
0601GEC2N       20240101001295000000005000 0200000000001455   
0601GEC2N       20240101001300000000005000 0200000000001461   
0601GEC2N       20240101001305000000005000 0200000000001466   
0601GEC2N       20240101001310000000005000 0200000000001472   
0601GEC2N       20240101001315000000005000 0200000000001477   
0601GEC2N       20240101001320000000005000 0200000000001483   
0601GEC2N       20240101001325000000005000 0200000000001488   
0601GEC2N       20240101001330000000005000 0200000000001494   
0601GEC2N       20240101001335000000005000 0200000000001500   
0601GEC2N       20240101001340000000005000 0200000000001506   
0601GEC2N       20240101001345000000005000 0200000000001511   
0601GEC2N       20240101001350000000005000 0200000000001517   
0601GEC2N       20240101001355000000005000 0200000000001523   
0601GEC2N       20240101001360000000005000 0200000000001529   
0601GEC2N       20240101001365000000005000 0200000000001534   
0601GEC2N       20240101001370000000005000 0200000000001541   
0601GEC2N       20240101001375000000005000 0200000000001546   
0601GEC2N       20240101001380000000005000 0200000000001552   
0601GEC2N       20240101001385000000005000 0200000000001558   
0601GEC2N       20240101001390000000005000 0200000000001564   
0601GEC2N       20240101001395000000005000 0200000000001570   
0601GEC2N       20240101001400000000005000 0200000000001576   
0601GEC2N       20240101001405000000005000 0200000000001581   
0601GEC2N       20240101001410000000005000 0200000000001587   
0601GEC2N       20240101001415000000005000 0200000000001593   
0601GEC2N       20240101001420000000005000 0200000000001598   
0601GEC2N       20240101001425000000005000 0200000000001604   
0601GEC2N       20240101001430000000005000 0200000000001610   
0601GEC2N       20240101001435000000005000 0200000000001615   
0601GEC2N       20240101001440000000005000 0200000000001620   
0601GEC2N       20240101001445000000005000 0200000000001626   
0601GEC2N       20240101001450000000005000 0200000000001631   
0601GEC2N       20240101001455000000005000 0200000000001637   
0601GEC2N       20240101001460000000005000 0200000000001642   
0601GEC2N       20240101001465000000005000 0200000000001648   
0601GEC2N       20240101001470000000005000 0200000000001653   
0601GEC2N       20240101001475000000005000 0200000000001658   
0601GEC2N       20240101001480000000005000 0200000000001663   
0601GEC2N       20240101001485000000005000 0200000000001668   
0601GEC2N       20240101001490000000005000 0200000000001673   
0601GEC2N       20240101001495000000005000 0200000000001679   
0601GEC2N       20240101001500000000005000 0200000000001684   
0601GEC2N       20240101001505000000005000 0200000000001689   
0601GEC2N       20240101001510000000005000 0200000000001694   
0601GEC2N       20240101001515000000005000 0200000000001699   
0601GEC2N       20240101001520000000005000 0200000000001704   
0601GEC2N       20240101001525000000005000 0200000000001710   
0601GEC2N       20240101001530000000005000 0200000000001714   
0601GEC2N       20240101001535000000005000 0200000000001719   
0601GEC2N       20240101001540000000005000 0200000000001725   
0601GEC2N       20240101001545000000005000 0200000000001729   
0601GEC2N       20240101001550000000005000 0200000000001734   
0601GEC2N       20240101001555000000005000 0200000000001739   
0601GEC2N       20240101001560000000005000 0200000000001744   
0601GEC2N       20240101001565000000005000 0200000000001749   
0601GEC2N       20240101001570000000005000 0200000000001754   
0601GEC2N       20240101001575000000005000 0200000000001758   
0601GEC2N       20240101001580000000005000 0200000000001763   
0601GEC2N       20240101001585000000005000 0200000000001767   
0601GEC2N       20240101001590000000005000 0200000000001772   
0601GEC2N       20240101001595000000005000 0200000000001777   
0601GEC2N       20240101001600000000005000 0200000000001781   
0601GEC2N       20240101001605000000005000 0200000000001786   
0601GEC2N       20240101001610000000005000 0200000000001791   
0601GEC2N       20240101001615000000005000 0200000000001795   
0601GEC2N       20240101001620000000005000 0200000000001800   
0601GEC2N       20240101001625000000005000 0200000000001804   
0601GEC2N       20240101001630000000005000 0200000000001809   
0601GEC2N       20240101001635000000005000 0200000000001814   
0601GEC2N       20240101001640000000005000 0200000000001818   
0601GEC2N       20240101001645000000005000 0200000000001822   
0601GEC2N       20240101001650000000005000 0200000000001827   
0601GEC2N       20240101001655000000005000 0200000000001831   
0601GEC2N       20240101001660000000005000 0200000000001835   
0601GEC2N       20240101001665000000005000 0200000000001840   
0601GEC2N       20240101001670000000005000 0200000000001844   
0601GEC2N       20240101001675000000005000 0200000000001848   
0601GEC2N       20240101001680000000005000 0200000000001853   
0601GEC2N       20240101001685000000005000 0200000000001857   
0601GEC2N       20240101001690000000005000 0200000000001861   
0601GEC2N       20240101001695000000005000 0200000000001865   
0601GEC2N       20240101001700000000005000 0200000000001870   
0601GEC2N       20240101001705000000005000 0200000000001874   
0601GEC2N       20240101001710000000005000 0200000000001878   
0601GEC2N       20240101001715000000005000 0200000000001882   
0601GEC2N       20240101001720000000005000 0200000000001886   
0601GEC2N       20240101001725000000005000 0200000000001890   
0601GEC2N       20240101001730000000005000 0200000000001895   
0601GEC2N       20240101001735000000005000 0200000000001899   
0601GEC2N       20240101001740000000005000 0200000000001902   
0601GEC2N       20240101001745000000005000 0200000000001907   
0601GEC2N       20240101001750000000005000 0200000000001911   
0601GEC2N       20240101001755000000005000 0200000000001915   
0601GEC2N       20240101001760000000005000 0200000000001919   
0601GEC2N       20240101001765000000005000 0200000000001923   
0601GEC2N       20240101001770000000005000 0200000000001926   
