00VD               20231221                                                                                   
0601VDA7N       20240101000770100000005000 0700000000000094   
0601VDA7N       20240101000775100000005000 0700000000000099   
0601VDA7N       20240101000780100000005000 0700000000000106   
0601VDA7N       20240101000785100000005000 0700000000000111   
0601VDA7N       20240101000790100000005000 0700000000000117   
0601VDA7N       20240101000795100000005000 0700000000000124   
0601VDA7N       20240101000800100000005000 0700000000000130   
0601VDA7N       20240101000805100000005000 0700000000000137   
0601VDA7N       20240101000810100000005000 0700000000000143   
0601VDA7N       20240101000815100000005000 0700000000000150   
0601VDA7N       20240101000820100000005000 0700000000000155   
0601VDA7N       20240101000825100000005000 0700000000000162   
0601VDA7N       20240101000830100000005000 0700000000000168   
0601VDA7N       20240101000835100000005000 0700000000000174   
0601VDA7N       20240101000840100000005000 0700000000000180   
0601VDA7N       20240101000845100000005000 0700000000000186   
0601VDA7N       20240101000850100000005000 0700000000000191   
0601VDA7N       20240101000855100000005000 0700000000000197   
0601VDA7N       20240101000860100000005000 0700000000000203   
0601VDA7N       20240101000865100000005000 0700000000000209   
0601VDA7N       20240101000870100000005000 0700000000000214   
0601VDA7N       20240101000875100000005000 0700000000000220   
0601VDA7N       20240101000880100000005000 0700000000000225   
0601VDA7N       20240101000885100000005000 0700000000000232   
0601VDA7N       20240101000890100000005000 0700000000000239   
0601VDA7N       20240101000895100000005000 0700000000000244   
0601VDA7N       20240101000900100000005000 0700000000000252   
0601VDA7N       20240101000905100000005000 0700000000000259   
0601VDA7N       20240101000910100000005000 0700000000000264   
0601VDA7N       20240101000915100000005000 0700000000000272   
0601VDA7N       20240101000920100000005000 0700000000000278   
0601VDA7N       20240101000925100000005000 0700000000000283   
0601VDA7N       20240101000930100000005000 0700000000000291   
0601VDA7N       20240101000935100000005000 0700000000000297   
0601VDA7N       20240101000940100000005000 0700000000000302   
0601VDA7N       20240101000945100000005000 0700000000000310   
0601VDA7N       20240101000950100000005000 0700000000000316   
0601VDA7N       20240101000955100000005000 0700000000000321   
0601VDA7N       20240101000960100000005000 0700000000000327   
0601VDA7N       20240101000965100000005000 0700000000000334   
0601VDA7N       20240101000970100000005000 0700000000000338   
0601VDA7N       20240101000975100000005000 0700000000000344   
0601VDA7N       20240101000980100000005000 0700000000000351   
0601VDA7N       20240101000985100000005000 0700000000000355   
0601VDA7N       20240101000990100000005000 0700000000000362   
0601VDA7N       20240101000995100000005000 0700000000000370   
0601VDA7N       20240101001000100000005000 0700000000000375   
0601VDA7N       20240101001005100000005000 0700000000000384   
0601VDA7N       20240101001010100000005000 0700000000000391   
0601VDA7N       20240101001015100000005000 0700000000000398   
0601VDA7N       20240101001020100000005000 0700000000000405   
0601VDA7N       20240101001025100000005000 0700000000000414   
0601VDA7N       20240101001030100000005000 0700000000000419   
0601VDA7N       20240101001035100000005000 0700000000000427   
0601VDA7N       20240101001040100000005000 0700000000000435   
0601VDA7N       20240101001045100000005000 0700000000000440   
0601VDA7N       20240101001050100000005000 0700000000000447   
0601VDA7N       20240101001055100000005000 0700000000000455   
0601VDA7N       20240101001060100000005000 0700000000000460   
0601VDA7N       20240101001065100000005000 0700000000000468   
0601VDA7N       20240101001070100000005000 0700000000000475   
0601VDA7N       20240101001075100000005000 0700000000000481   
0601VDA7N       20240101001080100000005000 0700000000000487   
0601VDA7N       20240101001085100000005000 0700000000000496   
0601VDA7N       20240101001090100000005000 0700000000000501   
0601VDA7N       20240101001095100000005000 0700000000000510   
0601VDA7N       20240101001100100000005000 0700000000000519   
0601VDA7N       20240101001105100000005000 0700000000000527   
0601VDA7N       20240101001110100000005000 0700000000000533   
0601VDA7N       20240101001115100000005000 0700000000000541   
0601VDA7N       20240101001120100000005000 0700000000000549   
0601VDA7N       20240101001125100000005000 0700000000000554   
0601VDA7N       20240101001130100000005000 0700000000000562   
0601VDA7N       20240101001135100000005000 0700000000000571   
0601VDA7N       20240101001140100000005000 0700000000000579   
0601VDA7N       20240101001145100000005000 0700000000000585   
0601VDA7N       20240101001150100000005000 0700000000000592   
0601VDA7N       20240101001155100000005000 0700000000000600   
0601VDA7N       20240101001160100000005000 0700000000000609   
0601VDA7N       20240101001165100000005000 0700000000000613   
0601VDA7N       20240101001170100000005000 0700000000000621   
0601VDA7N       20240101001175100000005000 0700000000000628   
0601VDA7N       20240101001180100000005000 0700000000000634   
0601VDA7N       20240101001185100000005000 0700000000000643   
0601VDA7N       20240101001190100000005000 0700000000000649   
0601VDA7N       20240101001195100000005000 0700000000000657   
0601VDA7N       20240101001200100000005000 0700000000000661   
0601VDA7N       20240101001205100000005000 0700000000000669   
0601VDA7N       20240101001210100000005000 0700000000000677   
0601VDA7N       20240101001215100000005000 0700000000000683   
0601VDA7N       20240101001220100000005000 0700000000000689   
0601VDA7N       20240101001225100000005000 0700000000000695   
0601VDA7N       20240101001230100000005000 0700000000000702   
0601VDA7N       20240101001235100000005000 0700000000000709   
0601VDA7N       20240101001240100000005000 0700000000000714   
0601VDA7N       20240101001245100000005000 0700000000000721   
0601VDA7N       20240101001250100000005000 0700000000000729   
0601VDA7N       20240101001255100000005000 0700000000000734   
0601VDA7N       20240101001260100000005000 0700000000000739   
0601VDA7N       20240101001265100000005000 0700000000000747   
0601VDA7N       20240101001270100000005000 0700000000000753   
0601VDA7N       20240101001275100000005000 0700000000000760   
0601VDA7N       20240101001280100000005000 0700000000000763   
0601VDA7N       20240101001285100000005000 0700000000000771   
0601VDA7N       20240101001290100000005000 0700000000000777   
0601VDA7N       20240101001295100000005000 0700000000000783   
0601VDA7N       20240101001300100000005000 0700000000000789   
0601VDA7N       20240101001305100000005000 0700000000000794   
0601VDA7N       20240101001310100000005000 0700000000000800   
0601VDA7N       20240101001315100000005000 0700000000000807   
0601VDA7N       20240101001320100000005000 0700000000000815   
0601VDA7N       20240101001325100000005000 0700000000000819   
0601VDA7N       20240101001330100000005000 0700000000000828   
0601VDA7N       20240101001335100000005000 0700000000000837   
0601VDA7N       20240101001340100000005000 0700000000000843   
0601VDA7N       20240101001345100000005000 0700000000000852   
0601VDA7N       20240101001350100000005000 0700000000000859   
0601VDA7N       20240101001355100000005000 0700000000000865   
0601VDA7N       20240101001360100000005000 0700000000000874   
0601VDA7N       20240101001365100000005000 0700000000000882   
0601VDA7N       20240101001370100000005000 0700000000000887   
0601VDA7N       20240101001375100000005000 0700000000000896   
0601VDA7N       20240101001380100000005000 0700000000000904   
0601VDA7N       20240101001385100000005000 0700000000000911   
0601VDA7N       20240101001390100000005000 0700000000000920   
0601VDA7N       20240101001395100000005000 0700000000000925   
0601VDA7N       20240101001400100000005000 0700000000000932   
0601VDA7N       20240101001405100000005000 0700000000000936   
0601VDA7N       20240101001410100000005000 0700000000000939   
0601VDA7N       20240101001415100000005000 0700000000000944   
0601VDA7N       20240101001420100000005000 0700000000000948   
0601VDA7N       20240101001425100000005000 0700000000000954   
0601VDA7N       20240101001430100000005000 0700000000000958   
0601VDA7N       20240101001435100000005000 0700000000000962   
0601VDA7N       20240101001440100000005000 0700000000000967   
0601VDA7N       20240101001445100000005000 0700000000000972   
0601VDA7N       20240101001450100000005000 0700000000000975   
0601VDA7N       20240101001455100000005000 0700000000000979   
0601VDA7N       20240101001460100000005000 0700000000000983   
0601VDA7N       20240101001465100000005000 0700000000000988   
0601VDA7N       20240101001470100000005000 0700000000000993   
0601VDA7N       20240101001475100000005000 0700000000000996   
0601VDA7N       20240101001480100000005000 0700000000001000   
0601VDA7N       20240101001485100000005000 0700000000001006   
0601VDA7N       20240101001490100000005000 0700000000001009   
0601VDA7N       20240101001495100000005000 0700000000001013   
0601VDA7N       20240101001500100000005000 0700000000001017   
0601VDA7N       20240101001505100000005000 0700000000001022   
0601VDA7N       20240101001510100000005000 0700000000001025   
0601VDA7N       20240101001515100000005000 0700000000001030   
0601VDA7N       20240101001520100000005000 0700000000001033   
0601VDA7N       20240101001525100000005000 0700000000001037   
0601VDA7N       20240101001530100000005000 0700000000001042   
0601VDA7N       20240101001535100000005000 0700000000001044   
0601VDA7N       20240101001540100000005000 0700000000001048   
0601VDA7N       20240101001545100000005000 0700000000001053   
0601VDA7N       20240101001550100000005000 0700000000001057   
0601VDA7N       20240101001555100000005000 0700000000001060   
0601VDA7N       20240101001560100000005000 0700000000001064   
0601VDA7N       20240101001565100000005000 0700000000001069   
0601VDA7N       20240101001570100000005000 0700000000001071   
0601VDA7N       20240101001575100000005000 0700000000001075   
0601VDA7N       20240101001580100000005000 0700000000001078   
0601VDA7N       20240101001585100000005000 0700000000001083   
0601VDA7N       20240101001590100000005000 0700000000001086   
0601VDA7N       20240101001595100000005000 0700000000001090   
0601VDA7N       20240101001600100000005000 0700000000001092   
